State,Year,Metropolitan/Nonmetropolitan,County,"Violent 
Crime",Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,"Property 
Crime",Burglary,Larceny-theft,Motor vehicle theft,Arson2
NORTH CAROLINA ,2023, Metropolitan Counties,Currituck,80,0,9,0,71,238,58,163,17,1
NORTH CAROLINA ,2023, Metropolitan Counties,Davie,135,1,22,3,109,645,169,430,46,3
NORTH CAROLINA ,2023, Metropolitan Counties,Edgecombe,75,4,5,5,61,234,71,142,21,8
NORTH CAROLINA ,2023, Metropolitan Counties,Forsyth,270,5,17,10,238,"1,347",270,955,122,22
NORTH CAROLINA ,2023, Metropolitan Counties,Gaston,7,0,0,0,7,2,0,2,0,0
NORTH CAROLINA ,2023, Metropolitan Counties,Gaston County Police Department,146,4,11,8,123,794,265,388,141,5
NORTH CAROLINA ,2023, Metropolitan Counties,Gates,14,0,3,0,11,84,19,61,4,0
NORTH CAROLINA ,2023, Metropolitan Counties,Guilford,271,4,32,32,203,965,209,633,123,11
NORTH CAROLINA ,2023, Metropolitan Counties,Henderson,114,2,22,5,85,641,254,326,61,6
NORTH CAROLINA ,2023, Metropolitan Counties,Hoke,288,2,8,7,271,715,173,487,55,10
NORTH CAROLINA ,2023, Metropolitan Counties,Iredell,166,4,6,7,149,690,228,377,85,17
NORTH CAROLINA ,2023, Metropolitan Counties,Johnston,147,2,24,9,112,"1,418",248,"1,001",169,6
NORTH CAROLINA ,2023, Metropolitan Counties,Lincoln,119,2,11,2,104,823,202,543,78,7
NORTH CAROLINA ,2023, Metropolitan Counties,Madison,19,0,0,1,18,87,15,54,18,3
NORTH CAROLINA ,2023, Metropolitan Counties,Moore,80,3,13,5,59,371,124,202,45,15
NORTH CAROLINA ,2023, Metropolitan Counties,Nash,70,1,10,12,47,258,63,157,38,2
NORTH CAROLINA ,2023, Metropolitan Counties,New Hanover,133,4,10,14,105,"1,208",195,959,54,4
NORTH CAROLINA ,2023, Metropolitan Counties,Orange,92,1,4,13,74,414,90,283,41,5
NORTH CAROLINA ,2023, Metropolitan Counties,Pender,77,5,17,3,52,437,78,314,45,6
NORTH CAROLINA ,2023, Metropolitan Counties,Person,74,2,4,3,65,322,88,202,32,8
NORTH CAROLINA ,2023, Metropolitan Counties,Pitt,183,3,16,11,153,621,165,398,58,9
NORTH CAROLINA ,2023, Metropolitan Counties,Rockingham,77,2,27,3,45,476,119,297,60,2
NORTH CAROLINA ,2023, Metropolitan Counties,Rowan,126,4,8,6,108,709,138,451,120,7
NORTH CAROLINA ,2023, Metropolitan Counties,Union,186,5,62,9,110,"1,309",238,942,129,11
NORTH CAROLINA ,2023, Metropolitan Counties,Wake,242,7,8,23,204,"1,138",258,684,196,20
NORTH CAROLINA ,2023, Metropolitan Counties,Wayne,186,1,8,7,170,"1,189",303,687,199,1
NORTH CAROLINA ,2023, Metropolitan Counties,Yadkin,43,2,6,3,32,268,68,163,37,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Ashe,35,0,13,0,22,162,45,91,26,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Avery,29,0,5,1,23,135,37,82,16,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Bladen,40,7,6,3,24,264,59,160,45,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Carteret,44,4,12,1,27,447,149,283,15,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Caswell,16,3,3,0,10,75,18,45,12,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Cherokee,70,1,17,3,49,517,85,370,62,4
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Chowan,13,0,1,0,12,68,18,42,8,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Clay,9,0,2,0,7,205,112,77,16,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Cleveland,180,7,26,14,133,587,177,332,78,4
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Craven,118,3,8,1,106,492,137,297,58,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Dare,40,0,3,1,36,149,51,92,6,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Granville,70,2,14,4,50,257,70,152,35,5
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Greene,66,1,9,4,52,223,71,121,31,0
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Halifax,110,2,16,16,76,353,112,197,44,6
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Harnett,277,7,20,22,228,"1,325",353,825,147,21
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Haywood,87,1,21,1,64,537,212,284,41,4
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Hertford,24,4,4,2,14,92,30,49,13,5
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Lee,32,2,7,2,21,182,53,103,26,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Macon,35,1,15,0,19,345,120,181,44,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Martin,60,3,14,1,42,163,39,108,16,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,McDowell,57,3,9,2,43,520,159,291,70,4
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Montgomery,105,16,10,4,75,194,55,113,26,4
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Pamlico,23,1,6,1,15,152,44,97,11,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Pasquotank,71,1,11,3,56,206,57,135,14,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Perquimans,35,2,4,2,27,132,59,65,8,0
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Polk,27,1,2,1,23,151,41,95,15,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Richmond,179,9,17,12,141,835,266,471,98,6
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Robeson,"1,159",46,12,74,"1,027","2,180",676,"1,182",322,48
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Rutherford,71,0,20,5,46,291,90,180,21,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Sampson,108,15,27,10,56,734,313,318,103,9
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Scotland,110,5,6,9,90,238,80,127,31,13
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Stanly,45,0,1,0,44,221,85,106,30,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Swain,23,3,6,0,14,74,21,44,9,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Transylvania,35,0,12,2,21,190,71,105,14,2
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Tyrrell,6,1,2,0,3,46,24,19,3,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Vance,99,2,8,10,79,497,149,261,87,9
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Warren,92,1,6,6,79,289,66,161,62,7
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Watauga,26,0,13,0,13,191,60,107,24,3
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Wilkes,116,0,22,4,90,484,168,255,61,5
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Wilson,43,3,1,7,32,228,23,160,45,1
NORTH CAROLINA ,2023, Nonmetropolitan Counties,Yancey,10,0,2,0,8,85,30,48,7,2
NORTH DAKOTA ,2023, Metropolitan Counties,Burleigh,14,0,2,0,12,109,25,68,16,0
NORTH DAKOTA ,2023, Metropolitan Counties,Cass,23,0,6,1,16,146,59,70,17,1
NORTH DAKOTA ,2023, Metropolitan Counties,Grand Forks,20,0,9,1,10,74,10,49,15,0
NORTH DAKOTA ,2023, Metropolitan Counties,McHenry,0,0,0,0,0,21,2,17,2,0
NORTH DAKOTA ,2023, Metropolitan Counties,Morton,10,0,3,0,7,65,8,48,9,0
NORTH DAKOTA ,2023, Metropolitan Counties,Oliver,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA ,2023, Metropolitan Counties,Ward,40,0,9,0,31,72,13,42,17,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Adams,2,0,0,0,2,2,0,2,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Barnes,0,0,0,0,0,3,0,2,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Billings,0,0,0,0,0,4,2,1,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Bowman,0,0,0,0,0,1,1,0,0,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Burke,0,0,0,0,0,4,0,3,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Cavalier,2,0,0,0,2,14,2,10,2,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Dickey,1,0,0,0,1,0,0,0,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Divide,1,0,0,0,1,4,0,3,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Dunn,2,0,0,0,2,22,1,18,3,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Emmons,1,0,0,0,1,47,12,30,5,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Foster,0,0,0,0,0,4,2,2,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Golden Valley,4,0,0,0,4,4,0,4,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Grant,0,0,0,0,0,2,1,1,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Griggs,1,0,0,0,1,1,1,0,0,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Hettinger,1,0,1,0,0,8,3,4,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Kidder,2,0,0,0,2,7,0,4,3,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Lamoure,0,0,0,0,0,6,1,5,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Logan,1,0,0,0,1,1,1,0,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,McIntosh,1,0,0,0,1,10,0,10,0,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,McKenzie,23,2,1,0,20,81,4,69,8,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,McLean,12,0,5,0,7,51,13,31,7,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Mercer,1,0,0,0,1,19,4,14,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Mountrail,5,0,1,0,4,48,6,30,12,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Pembina,4,0,0,0,4,19,2,13,4,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Pierce,2,0,1,0,1,11,1,9,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Ransom,1,0,0,0,1,33,7,21,5,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Richland,2,0,1,1,0,53,8,38,7,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Rolette,4,0,0,0,4,13,5,4,4,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Sargent,3,0,0,0,3,12,4,8,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Sheridan,0,0,0,0,0,7,2,4,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Sioux,1,0,0,0,1,1,0,1,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Slope,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Stark,4,0,0,0,4,62,8,44,10,1
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Steele,0,0,0,0,0,4,2,1,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Stutsman,4,0,3,0,1,30,5,20,5,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Towner,0,0,0,0,0,5,1,3,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Traill,4,0,0,0,4,24,3,19,2,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Walsh,7,0,2,0,5,30,6,21,3,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Wells,0,0,0,0,0,6,1,4,1,0
NORTH DAKOTA ,2023, Nonmetropolitan Counties,Williams,15,0,3,0,12,113,20,66,27,2
OHIO ,2023, Metropolitan Counties,Allen,79,2,15,4,58,677,139,505,33,1
OHIO ,2023, Metropolitan Counties,Ashtabula,57,0,9,10,38,457,71,351,35,4
OHIO ,2023, Metropolitan Counties,Belmont,73,1,14,0,58,111,21,80,10,2
OHIO ,2023, Metropolitan Counties,Butler,57,0,12,9,36,693,100,580,13,4
OHIO ,2023, Metropolitan Counties,Clark,31,0,4,3,24,300,50,237,13,0
OHIO ,2023, Metropolitan Counties,Clermont,64,5,4,3,52,514,75,412,27,3
OHIO ,2023, Metropolitan Counties,Delaware,66,0,20,4,42,958,85,793,80,1
OHIO ,2023, Metropolitan Counties,Erie,9,0,1,0,8,78,6,69,3,0
OHIO ,2023, Metropolitan Counties,Fairfield,95,3,27,6,59,870,54,752,64,5
OHIO ,2023, Metropolitan Counties,Franklin,148,3,39,45,61,908,223,523,162,8
OHIO ,2023, Metropolitan Counties,Greene,32,0,11,0,21,258,62,173,23,4
OHIO ,2023, Metropolitan Counties,Hamilton,184,1,46,25,112,"1,750",161,"1,442",147,1
OHIO ,2023, Metropolitan Counties,Lorain,83,1,21,4,57,352,100,244,8,0
OHIO ,2023, Metropolitan Counties,Lucas,47,0,6,6,35,739,61,541,137,1
OHIO ,2023, Metropolitan Counties,Madison,34,1,8,0,25,230,75,138,17,1
OHIO ,2023, Metropolitan Counties,Mahoning,12,0,2,0,10,70,14,51,5,1
OHIO ,2023, Metropolitan Counties,Medina,23,0,2,0,21,236,37,186,13,2
OHIO ,2023, Metropolitan Counties,Miami,31,2,7,1,21,280,56,201,23,3
OHIO ,2023, Metropolitan Counties,Montgomery,228,6,44,43,135,"1,191",194,656,341,9
OHIO ,2023, Metropolitan Counties,Morrow,43,0,5,2,36,79,19,54,6,1
OHIO ,2023, Metropolitan Counties,Perry,11,0,2,1,8,73,29,34,10,0
OHIO ,2023, Metropolitan Counties,Pickaway,32,2,7,0,23,388,71,291,26,0
OHIO ,2023, Metropolitan Counties,Portage,79,0,4,7,68,549,105,405,39,4
OHIO ,2023, Metropolitan Counties,Richland,57,0,22,1,34,456,64,367,25,7
OHIO ,2023, Metropolitan Counties,Stark,141,0,36,8,97,"1,217",292,779,146,6
OHIO ,2023, Metropolitan Counties,Summit,137,2,50,3,82,824,94,671,59,1
OHIO ,2023, Metropolitan Counties,Trumbull,26,0,0,4,22,250,75,155,20,0
OHIO ,2023, Metropolitan Counties,Union,38,1,9,1,27,173,14,143,16,2
OHIO ,2023, Metropolitan Counties,Warren,47,0,19,6,22,984,73,832,79,2
OHIO ,2023, Metropolitan Counties,Wood,31,1,11,2,17,218,30,172,16,1
OHIO ,2023, Nonmetropolitan Counties,Adams,8,0,1,0,7,73,32,35,6,1
OHIO ,2023, Nonmetropolitan Counties,Ashland,62,0,19,0,43,54,13,35,6,1
OHIO ,2023, Nonmetropolitan Counties,Athens,22,1,14,0,7,321,52,229,40,0
OHIO ,2023, Nonmetropolitan Counties,Champaign,30,0,7,0,23,134,20,102,12,0
OHIO ,2023, Nonmetropolitan Counties,Clinton,12,0,1,0,11,49,3,34,12,0
OHIO ,2023, Nonmetropolitan Counties,Columbiana,34,1,5,1,27,122,56,58,8,4
OHIO ,2023, Nonmetropolitan Counties,Coshocton,34,0,14,2,18,355,31,311,13,3
OHIO ,2023, Nonmetropolitan Counties,Crawford,13,0,0,0,13,38,9,25,4,1
OHIO ,2023, Nonmetropolitan Counties,Darke,0,0,0,0,0,167,22,145,0,3
OHIO ,2023, Nonmetropolitan Counties,Defiance,9,0,2,1,6,86,20,62,4,1
OHIO ,2023, Nonmetropolitan Counties,Fayette,25,0,6,3,16,188,36,134,18,5
OHIO ,2023, Nonmetropolitan Counties,Gallia,29,1,4,0,24,97,28,57,12,3
OHIO ,2023, Nonmetropolitan Counties,Hancock,39,0,13,2,24,146,29,104,13,0
OHIO ,2023, Nonmetropolitan Counties,Harrison,9,0,2,0,7,64,15,43,6,1
OHIO ,2023, Nonmetropolitan Counties,Henry,6,0,2,2,2,102,30,62,10,1
OHIO ,2023, Nonmetropolitan Counties,Highland,32,0,10,0,22,173,35,118,20,0
OHIO ,2023, Nonmetropolitan Counties,Holmes,2,0,2,0,0,188,42,134,12,1
OHIO ,2023, Nonmetropolitan Counties,Jackson,24,0,16,0,8,147,27,113,7,1
OHIO ,2023, Nonmetropolitan Counties,Knox,30,0,5,0,25,168,26,133,9,0
OHIO ,2023, Nonmetropolitan Counties,Meigs,28,1,4,2,21,159,34,106,19,2
OHIO ,2023, Nonmetropolitan Counties,Mercer,7,0,5,0,2,16,1,14,1,0
OHIO ,2023, Nonmetropolitan Counties,Monroe,10,0,1,0,9,15,4,10,1,0
OHIO ,2023, Nonmetropolitan Counties,Morgan,29,0,5,0,24,70,24,38,8,0
OHIO ,2023, Nonmetropolitan Counties,Noble,7,0,1,0,6,50,8,38,4,0
OHIO ,2023, Nonmetropolitan Counties,Paulding,18,0,11,1,6,102,37,58,7,1
OHIO ,2023, Nonmetropolitan Counties,Pike,40,1,11,0,28,237,73,146,18,7
OHIO ,2023, Nonmetropolitan Counties,Preble,13,0,7,1,5,117,15,92,10,0
OHIO ,2023, Nonmetropolitan Counties,Putnam,14,0,2,1,11,41,10,27,4,0
OHIO ,2023, Nonmetropolitan Counties,Ross,65,0,21,7,37,640,123,454,63,19
OHIO ,2023, Nonmetropolitan Counties,Scioto,84,1,19,1,63,509,166,291,52,4
OHIO ,2023, Nonmetropolitan Counties,Seneca,14,0,9,1,4,150,29,116,5,1
OHIO ,2023, Nonmetropolitan Counties,Shelby,10,0,4,0,6,86,14,66,6,0
OHIO ,2023, Nonmetropolitan Counties,Tuscarawas,43,0,20,2,21,291,58,208,25,0
OHIO ,2023, Nonmetropolitan Counties,Van Wert,15,0,3,0,12,102,39,61,2,5
OHIO ,2023, Nonmetropolitan Counties,Vinton,27,2,2,2,21,72,26,43,3,2
OHIO ,2023, Nonmetropolitan Counties,Washington,34,3,19,0,12,142,49,83,10,0
OKLAHOMA ,2023, Metropolitan Counties,Canadian,16,0,4,1,11,134,35,79,20,1
OKLAHOMA ,2023, Metropolitan Counties,Cleveland,41,1,28,1,11,214,56,120,38,2
OKLAHOMA ,2023, Metropolitan Counties,Comanche,4,0,0,0,4,78,24,42,12,0
OKLAHOMA ,2023, Metropolitan Counties,Cotton,13,0,1,0,12,42,8,23,11,3
OKLAHOMA ,2023, Metropolitan Counties,Creek,33,1,6,3,23,281,78,143,60,0
OKLAHOMA ,2023, Metropolitan Counties,Garfield,5,0,1,0,4,84,34,42,8,0
OKLAHOMA ,2023, Metropolitan Counties,Grady,26,1,4,1,20,165,42,95,28,5
OKLAHOMA ,2023, Metropolitan Counties,Lincoln,67,2,14,2,49,271,76,161,34,9
OKLAHOMA ,2023, Metropolitan Counties,Logan,32,1,11,1,19,278,48,192,38,2
OKLAHOMA ,2023, Metropolitan Counties,McClain,15,0,2,0,13,176,55,92,29,0
OKLAHOMA ,2023, Metropolitan Counties,Oklahoma,25,1,5,0,19,113,12,83,18,3
OKLAHOMA ,2023, Metropolitan Counties,Okmulgee,44,6,3,1,34,181,53,93,35,4
OKLAHOMA ,2023, Metropolitan Counties,Osage,52,1,11,2,38,273,89,124,60,5
OKLAHOMA ,2023, Metropolitan Counties,Pawnee,21,0,5,0,16,75,20,34,21,1
OKLAHOMA ,2023, Metropolitan Counties,Rogers,62,2,19,4,37,298,93,173,32,0
OKLAHOMA ,2023, Metropolitan Counties,Sequoyah,71,2,7,1,61,194,67,102,25,7
OKLAHOMA ,2023, Metropolitan Counties,Tulsa,192,3,19,15,155,621,184,330,107,15
OKLAHOMA ,2023, Metropolitan Counties,Wagoner,87,1,16,2,68,263,79,145,39,9
OKLAHOMA ,2023, Nonmetropolitan Counties,Adair,22,1,1,1,19,99,22,47,30,5
OKLAHOMA ,2023, Nonmetropolitan Counties,Alfalfa,10,0,1,0,9,21,6,8,7,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Atoka,18,0,1,0,17,75,26,35,14,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Beaver,2,0,2,0,0,13,3,6,4,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Beckham,5,0,0,0,5,59,19,36,4,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Blaine,24,2,7,0,15,87,23,55,9,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Bryan,46,1,7,1,37,277,91,134,52,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Caddo,15,0,3,0,12,165,63,85,17,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Carter,23,0,2,2,19,150,23,113,14,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Cherokee,46,0,19,3,24,296,68,172,56,5
OKLAHOMA ,2023, Nonmetropolitan Counties,Choctaw,19,0,4,0,15,89,23,41,25,7
OKLAHOMA ,2023, Nonmetropolitan Counties,Cimarron,0,0,0,0,0,3,1,1,1,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Coal,4,1,1,0,2,38,7,24,7,3
OKLAHOMA ,2023, Nonmetropolitan Counties,Craig,19,0,7,0,12,130,35,82,13,3
OKLAHOMA ,2023, Nonmetropolitan Counties,Custer,16,2,1,1,12,34,6,18,10,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Delaware,74,2,12,0,60,284,71,150,63,9
OKLAHOMA ,2023, Nonmetropolitan Counties,Dewey,2,0,0,0,2,49,14,29,6,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Ellis,6,0,2,0,4,30,14,11,5,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Garvin,36,0,3,2,31,191,62,99,30,3
OKLAHOMA ,2023, Nonmetropolitan Counties,Grant,1,0,0,0,1,16,4,8,4,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Greer,4,0,2,1,1,10,5,4,1,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Harmon,4,0,0,0,4,7,2,5,0,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Harper,3,0,0,0,3,10,3,7,0,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Haskell,27,0,4,1,22,63,18,34,11,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Hughes,9,0,2,0,7,102,32,53,17,4
OKLAHOMA ,2023, Nonmetropolitan Counties,Jackson,10,0,0,0,10,18,7,9,2,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Jefferson,7,0,0,0,7,29,8,19,2,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Johnston,12,0,2,0,10,40,20,11,9,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Kay,23,0,6,1,16,102,39,49,14,3
OKLAHOMA ,2023, Nonmetropolitan Counties,Kingfisher,19,1,4,0,14,70,14,44,12,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Kiowa,5,0,0,0,5,18,10,6,2,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Latimer,4,0,1,1,2,49,15,17,17,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Le Flore,43,1,7,0,35,166,46,91,29,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Love,4,0,2,0,2,76,20,41,15,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Major,7,1,2,0,4,43,15,26,2,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Marshall,28,1,5,0,22,124,36,71,17,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Mayes,63,2,9,2,50,292,88,143,61,9
OKLAHOMA ,2023, Nonmetropolitan Counties,McCurtain,56,3,5,1,47,344,112,166,66,15
OKLAHOMA ,2023, Nonmetropolitan Counties,McIntosh,27,0,3,0,24,169,67,72,30,5
OKLAHOMA ,2023, Nonmetropolitan Counties,Murray,6,1,2,0,3,45,16,22,7,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Muskogee,81,2,9,2,68,186,58,100,28,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Noble,9,0,0,1,8,47,12,31,4,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Nowata,17,0,1,0,16,58,23,32,3,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Okfuskee,14,0,2,0,12,121,37,59,25,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Ottawa,35,0,7,1,27,227,57,133,37,5
OKLAHOMA ,2023, Nonmetropolitan Counties,Payne,31,2,7,0,22,202,48,133,21,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Pittsburg,40,2,8,0,30,307,148,119,40,2
OKLAHOMA ,2023, Nonmetropolitan Counties,Pontotoc,0,0,0,0,0,64,7,41,16,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Pottawatomie,64,2,14,2,46,323,93,166,64,4
OKLAHOMA ,2023, Nonmetropolitan Counties,Pushmataha,11,0,3,0,8,97,54,34,9,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Roger Mills,3,0,1,0,2,21,5,15,1,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Seminole,22,0,5,0,17,184,48,102,34,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Stephens,31,1,4,3,23,115,30,67,18,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Texas,5,0,2,0,3,44,15,23,6,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Tillman,3,0,0,0,3,20,6,14,0,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Washington,22,0,4,1,17,91,20,59,12,1
OKLAHOMA ,2023, Nonmetropolitan Counties,Washita,2,0,0,0,2,33,13,17,3,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Woods,2,0,0,0,2,40,6,26,8,0
OKLAHOMA ,2023, Nonmetropolitan Counties,Woodward,13,1,3,2,7,41,23,15,3,2
OREGON ,2023, Metropolitan Counties,Benton,22,1,5,0,16,182,45,122,15,2
OREGON ,2023, Metropolitan Counties,Clackamas,541,7,68,93,373,"4,555",581,"3,225",749,31
OREGON ,2023, Metropolitan Counties,Columbia,40,1,4,0,35,97,35,30,32,1
OREGON ,2023, Metropolitan Counties,Crook,9,0,0,0,9,4,2,2,0,0
OREGON ,2023, Metropolitan Counties,Deschutes,64,1,7,7,49,489,67,375,47,14
OREGON ,2023, Metropolitan Counties,Jackson,182,1,18,16,147,841,160,591,90,23
OREGON ,2023, Metropolitan Counties,Jefferson,7,0,5,0,2,89,18,55,16,0
OREGON ,2023, Metropolitan Counties,Josephine,94,2,14,4,74,178,40,57,81,0
OREGON ,2023, Metropolitan Counties,Lane,271,2,60,21,188,"1,236",264,823,149,21
OREGON ,2023, Metropolitan Counties,Linn,79,0,13,9,57,760,176,467,117,13
OREGON ,2023, Metropolitan Counties,Marion,151,3,53,38,57,"1,780",235,"1,235",310,14
OREGON ,2023, Metropolitan Counties,Multnomah,273,3,28,47,195,"1,471",138,"1,049",284,8
OREGON ,2023, Metropolitan Counties,Polk,59,2,5,1,51,241,49,160,32,2
OREGON ,2023, Metropolitan Counties,Washington,490,4,82,56,348,"2,416",366,"1,658",392,30
OREGON ,2023, Metropolitan Counties,Yamhill,59,0,10,2,47,307,60,207,40,1
OREGON ,2023, Nonmetropolitan Counties,Baker,4,0,0,0,4,79,13,62,4,1
OREGON ,2023, Nonmetropolitan Counties,Clatsop,26,0,6,0,20,150,25,109,16,4
OREGON ,2023, Nonmetropolitan Counties,Coos,49,1,7,5,36,443,142,250,51,4
OREGON ,2023, Nonmetropolitan Counties,Douglas,118,3,19,9,87,610,145,359,106,21
OREGON ,2023, Nonmetropolitan Counties,Gilliam,1,0,0,0,1,35,4,29,2,2
OREGON ,2023, Nonmetropolitan Counties,Hood River,15,0,2,2,11,138,15,112,11,3
