State,Year,University/College,Student_Enrollment,Violent_Crime,Property_Crime,Violent_Crime_Rate,Property_Crime_Rate
Virginia,2021,Christopher Newport University,5058.0,3.0,55.0,0.5931198102016608,10.873863187030448
Virginia,2021,College of William and Mary,9785.0,0.0,52.0,0.0,5.314256515074093
Virginia,2021,Eastern Virginia Medical School,1436.0,1.0,26.0,0.6963788300835655,18.105849582172706
Virginia,2021,George Mason University,49755.0,1.0,54.0,0.0200984825645663,1.0853180584865842
Virginia,2021,James Madison University,24039.0,2.0,70.0,0.0831981363617455,2.9119347726610925
Virginia,2021,Longwood University,5852.0,3.0,20.0,0.5126452494873548,3.417634996582365
Virginia,2021,Norfolk State University,6075.0,1.0,42.0,0.1646090534979424,6.913580246913581
Virginia,2021,Old Dominion University,28042.0,13.0,141.0,0.4635903287925255,5.028172027672777
Virginia,2021,Radford University,14711.0,5.0,38.0,0.3398817211610359,2.583101080823873
Virginia,2021,Southwest Virginia Community College,3026.0,0.0,0.0,0.0,0.0
Virginia,2021,University of Richmond,4534.0,2.0,35.0,0.4411116012351124,7.719453021614468
Virginia,2021,University of Virginia,29237.0,15.0,164.0,0.5130485343913535,5.609330642678797
Virginia,2021,Virginia Commonwealth University,32628.0,24.0,262.0,0.735564545788893,8.029912958195416
Virginia,2021,Virginia Military Institute,1740.0,1.0,10.0,0.5747126436781609,5.747126436781609
Virginia,2021,Virginia Polytechnic Institute and State University,38350.0,16.0,287.0,0.4172099087353325,7.483702737940026
Virginia,2021,Virginia State University,4708.0,4.0,12.0,0.8496176720475787,2.548853016142736
Virginia,2021,Virginia Western Community College,8535.0,0.0,0.0,0.0,0.0
Virginia,2022,Christopher Newport University,5034.0,4.0,87.0,0.7945967421533572,17.28247914183552
Virginia,2022,College of William and Mary,9959.0,2.0,74.0,0.2008233758409479,7.430464906115072
Virginia,2022,Eastern Virginia Medical School,1450.0,4.0,32.0,2.758620689655172,22.068965517241377
Virginia,2022,Emory and Henry College,1414.0,1.0,0.0,0.7072135785007072,0.0
Virginia,2022,George Mason University,46687.0,8.0,82.0,0.1713539100820356,1.7563775783408655
Virginia,2022,Hampton University,3807.0,1.0,34.0,0.2626740215392698,8.930916732335172
Virginia,2022,James Madison University,23827.0,5.0,108.0,0.209845973055777,4.532673018004784
Virginia,2022,Norfolk State University,6041.0,2.0,52.0,0.3310710147326601,8.607846383049164
Virginia,2022,Old Dominion University,28478.0,48.0,210.0,1.6855116230072338,7.374113350656648
Virginia,2022,Radford University,13511.0,6.0,48.0,0.4440825993634816,3.552660794907853
Virginia,2022,University of Mary Washington,4728.0,0.0,36.0,0.0,7.614213197969543
Virginia,2022,University of Richmond,4357.0,3.0,66.0,0.6885471654808355,15.14803764057838
Virginia,2022,University of Virginia,28322.0,30.0,344.0,1.059247228303086,12.146034884542052
Virginia,2022,Virginia Commonwealth University,32089.0,18.0,346.0,0.5609398859422232,10.7825111408894
Virginia,2022,Virginia Highlands Community College,2729.0,0.0,1.0,0.0,0.3664345914254305
Virginia,2022,Virginia Polytechnic Institute and State University,39078.0,11.0,236.0,0.2814883054404012,6.039203643994063
Virginia,2022,Virginia State University,8654.0,13.0,43.0,1.5021955165241507,4.968800554656807
Virginia,2023,Christopher Newport University,4771.0,8.0,61.0,1.6767973171242927,12.78557954307273
Virginia,2023,College of William and Mary,10550.0,1.0,75.0,0.0947867298578199,7.109004739336492
Virginia,2023,Eastern Virginia Medical School,1445.0,1.0,39.0,0.6920415224913494,26.98961937716263
Virginia,2023,Emory & Henry College,1534.0,0.0,2.0,0.0,1.303780964797914
Virginia,2023,George Mason University,46892.0,7.0,92.0,0.1492791947453723,1.9619551309391792
Virginia,2023,James Madison University,24028.0,8.0,103.0,0.332944897619444,4.286665556850341
Virginia,2023,Laurel Ridge Community College,7611.0,0.0,0.0,0.0,0.0
Virginia,2023,Norfolk State University,6011.0,4.0,40.0,0.6654466810846781,6.654466810846781
Virginia,2023,Northern Virginia Community College,69149.0,0.0,24.0,0.0,0.3470766026985206
Virginia,2023,Old Dominion University,27417.0,41.0,199.0,1.495422548054127,7.2582704161651534
Virginia,2023,Radford University,9982.0,4.0,27.0,0.4007212983370066,2.704868763774795
Virginia,2023,Southwest Virginia Community College,2854.0,0.0,0.0,0.0,0.0
Virginia,2023,University of Mary Washington,4385.0,0.0,20.0,0.0,4.561003420752566
Virginia,2023,University of Richmond,4412.0,1.0,43.0,0.2266545784224841,9.746146872166818
Virginia,2023,University of Virginia,28973.0,8.0,314.0,0.276119145411245,10.837676457391364
Virginia,2023,Virginia Commonwealth University,31390.0,15.0,329.0,0.4778591908251035,10.48104491876394
Virginia,2023,Virginia Highlands Community College,3071.0,0.0,0.0,0.0,0.0
Virginia,2023,Virginia Polytechnic Institute and State University,39462.0,11.0,299.0,0.2787491764228879,7.576909431858496
Vermont,2020,University of Vermont,15698.0,2.0,77.0,0.1274047649382086,4.905083450121034
Virginia,2020,Christopher Newport University,5117.0,0.0,43.0,0.0,8.403361344537815
Virginia,2020,College of William and Mary,9765.0,0.0,48.0,0.0,4.915514592933948
Virginia,2020,Emory and Henry College,1340.0,0.0,0.0,0.0,0.0
Virginia,2020,George Mason University,48678.0,0.0,42.0,0.0,0.8628127696289906
Virginia,2020,James Madison University,24152.0,5.0,59.0,0.2070221927790659,2.442861874792978
Virginia,2020,Norfolk State University,5806.0,8.0,32.0,1.3778849466069585,5.511539786427834
Virginia,2020,Old Dominion University,28046.0,13.0,126.0,0.4635242102260572,4.492619268344861
Virginia,2020,Radford University,11085.0,8.0,33.0,0.7216959855660803,2.976995940460081
Virginia,2020,University of Virginia,28593.0,18.0,119.0,0.6295247088448221,4.161857797362991
Virginia,2020,University of Virginia's College at Wise,3376.0,0.0,5.0,0.0,1.4810426540284358
Virginia,2020,Virginia Commonwealth University,33462.0,17.0,290.0,0.5080389695774311,8.66654712808559
Virginia,2020,Virginia Military Institute,1738.0,2.0,13.0,1.150747986191024,7.479861910241657
Virginia,2020,Virginia Polytechnic Institute and State University,36882.0,3.0,130.0,0.0813404912965674,3.5247546228512556
Washington,2021,Central Washington University,14090.0,2.0,90.0,0.1419446415897799,6.3875088715401
Washington,2021,Eastern Washington University,16280.0,3.0,10.0,0.1842751842751842,0.6142506142506142
Washington,2021,Evergreen State College,3439.0,0.0,2.0,0.0,0.5815644082582145
Washington,2021,University of Washington,56554.0,14.0,504.0,0.2475510131909325,8.911836474873573
Washington,2021,Washington State University:,35394.0,5.0,36.0,0.1412668813923264,1.0171215460247498
Washington,2021,Western Washington University,17883.0,3.0,89.0,0.1677570877369568,4.9767936028630535
Washington,2022,Eastern Washington University,16129.0,4.0,30.0,0.248000496000992,1.86000372000744
Washington,2022,Evergreen State College,2856.0,0.0,0.0,0.0,0.0
Washington,2022,University of Washington,56931.0,12.0,732.0,0.2107814723085841,12.857669810823628
Washington,2022,Washington State University:,34825.0,6.0,79.0,0.1722900215362527,2.2684852835606604
Washington,2022,Western Washington University,16881.0,2.0,130.0,0.1184763935785794,7.700965582607666
Washington,2023,Eastern Washington University,16041.0,1.0,32.0,0.0623402531014275,1.994888099245683
Washington,2023,University of Washington,57530.0,12.0,806.0,0.2085868242656005,14.010081696506171
Washington,2023,Washington State University:,33249.0,8.0,90.0,0.2406087401124845,2.6466961412373307
Washington,2023,Western Washington University,16754.0,6.0,87.0,0.3581234332099797,5.192789781544706
West Virginia,2023,Bridge Valley Technical College2,,0.0,0.0,,
West Virginia,2023,Marshall University,12515.0,10.0,66.0,0.7990411506192568,5.273671594087095
West Virginia,2023,Shepherd University,4855.0,0.0,4.0,0.0,0.82389289392379
Wisconsin,2021,University of Wisconsin:,17145.4,10.0,364.0,0.0418138863916706,4.672264002765199
Wisconsin,2022,Marquette University,12306.0,46.0,480.0,3.738013976921827,39.005363237445145
Wisconsin,2022,University of Wisconsin:,15538.375,26.0,456.0,0.2580782245591993,3.1994643774512044
Wisconsin,2023,Marquette University,12136.0,58.0,467.0,4.7791694133157545,38.480553724456165
Wisconsin,2023,University of Wisconsin:,15805.8,28.0,530.0,0.1653447598031847,2.9528250880049858
Wyoming,2021,University of Wyoming,13616.0,0.0,40.0,0.0,2.937720329024677
Wyoming,2022,University of Wyoming,13300.0,4.0,51.0,0.3007518796992481,3.8345864661654137
Wyoming,2023,University of Wyoming,12873.0,0.0,69.0,0.0,5.360055931018411
Washington,2020,Central Washington University,17678.0,2.0,50.0,0.1131349700192329,2.828374250480824
Washington,2020,Eastern Washington University,15961.0,1.0,14.0,0.0626527159952383,0.8771380239333375
Washington,2020,Evergreen State College,4036.0,0.0,4.0,0.0,0.9910802775024776
Washington,2020,University of Washington,56315.0,16.0,456.0,0.2841161324691467,8.097309775370682
Washington,2020,Washington State University:,35149.0,5.0,31.0,0.113801246123645,0.7966087228655153
Washington,2020,Western Washington University,17966.0,1.0,46.0,0.0556606924190136,2.5603918512746295
West Virginia,2020,West Virginia University,29323.0,6.0,83.0,0.2046175357228114,2.8305425774988917
Wisconsin,2020,Marquette University,12285.0,34.0,423.0,2.7676027676027672,34.43223443223444
Wisconsin,2020,University of Wisconsin:,13772.636363636364,15.0,386.0,0.0742487107480367,2.6294817746817607
Wyoming,2020,University of Wyoming,13926.0,0.0,40.0,0.0,2.872325147206664
