State,Year,County,Violent_Crime,Property_Crime
Kansas ,2022,Rice,9.0,27.0
Kansas ,2022,Riley County Police Department,179.0,883.0
Kansas ,2022,Rooks,6.0,39.0
Kansas ,2022,Rush,8.0,40.0
Kansas ,2022,Russell,5.0,48.0
Kansas ,2022,Saline,30.0,105.0
Kansas ,2022,Sedgwick,63.0,225.0
Kansas ,2022,Seward,4.0,6.0
Kansas ,2022,Shawnee,88.0,593.0
Kansas ,2022,Smith,4.0,14.0
Kansas ,2022,Sumner,44.0,139.0
Kansas ,2022,Thomas,9.0,10.0
Kansas ,2022,Wabaunsee,21.0,103.0
Kansas ,2022,Washington,11.0,17.0
Kansas ,2022,Woodson,4.0,14.0
Kansas ,2022,Wyandotte,65.0,43.0
Kansas ,2023,Allen,8.0,35.0
Kansas ,2023,Anderson,2.0,18.0
Kansas ,2023,Atchison,6.0,12.0
Kansas ,2023,Barber,4.0,26.0
Kansas ,2023,Barton,19.0,119.0
Kansas ,2023,Bourbon,32.0,39.0
Kansas ,2023,Brown,9.0,16.0
Kansas ,2023,Butler,46.0,162.0
Kansas ,2023,Chase,7.0,26.0
Kansas ,2023,Chautauqua,1.0,11.0
Kansas ,2023,Cherokee,28.0,140.0
Kansas ,2023,Cheyenne,3.0,22.0
Kansas ,2023,Clark,11.0,12.0
Kansas ,2023,Clay,7.0,7.0
Kansas ,2023,Cloud,18.0,30.0
Kansas ,2023,Coffey,10.0,43.0
Kansas ,2023,Cowley,16.0,71.0
Kansas ,2023,Crawford,34.0,66.0
Kansas ,2023,Dickinson,21.0,52.0
Kansas ,2023,Douglas,21.0,53.0
Kansas ,2023,Edwards,17.0,33.0
Kansas ,2023,Elk,3.0,13.0
Kansas ,2023,Ellis,12.0,51.0
Kansas ,2023,Ellsworth,7.0,38.0
Kansas ,2023,Finney,31.0,103.0
Kansas ,2023,Ford,21.0,34.0
Kansas ,2023,Franklin,33.0,81.0
Kansas ,2023,Geary,6.0,34.0
Kansas ,2023,Gove,6.0,11.0
Kansas ,2023,Gray,5.0,56.0
Kansas ,2023,Greenwood,23.0,58.0
Kansas ,2023,Harper,4.0,24.0
Kansas ,2023,Harvey,10.0,48.0
Kansas ,2023,Hodgeman,1.0,7.0
Kansas ,2023,Jackson,31.0,41.0
Kansas ,2023,Jefferson,34.0,156.0
Kansas ,2023,Johnson,59.0,258.0
Kansas ,2023,Leavenworth,20.0,86.0
Kansas ,2023,Linn,15.0,57.0
Kansas ,2023,Marion,19.0,48.0
Kansas ,2023,Marshall,15.0,14.0
Kansas ,2023,Miami,23.0,112.0
Kansas ,2023,Mitchell,4.0,9.0
Kansas ,2023,Montgomery,18.0,78.0
Kansas ,2023,Nemaha,2.0,16.0
Kansas ,2023,Neosho,14.0,70.0
Kansas ,2023,Osborne,10.0,7.0
Kansas ,2023,Pottawatomie,48.0,96.0
Kansas ,2023,Pratt,2.0,63.0
Kansas ,2023,Reno,42.0,140.0
Kansas ,2023,Republic,7.0,13.0
Kansas ,2023,Riley County Police Department,206.0,1088.0
Kansas ,2023,Rooks,6.0,48.0
Kansas ,2023,Rush,7.0,26.0
Kansas ,2023,Russell,4.0,31.0
Kansas ,2023,Saline,25.0,46.0
Kansas ,2023,Scott,1.0,2.0
Kansas ,2023,Seward,4.0,8.0
Kansas ,2023,Shawnee,128.0,550.0
Kansas ,2023,Stafford,2.0,12.0
Kansas ,2023,Sumner,28.0,110.0
Kansas ,2023,Thomas,3.0,14.0
Kansas ,2023,Wabaunsee,19.0,56.0
Kansas ,2023,Washington,4.0,21.0
Kansas ,2023,Woodson,5.0,15.0
Kansas ,2023,Wyandotte,29.0,53.0
Kentucky ,2021,Adair,2.0,16.0
Kentucky ,2021,Allen,10.0,95.0
Kentucky ,2021,Anderson,5.0,31.0
Kentucky ,2021,Ballard,9.0,59.0
Kentucky ,2021,Barren,16.0,156.0
Kentucky ,2021,Bath,9.0,36.0
Kentucky ,2021,Bell,10.0,57.0
Kentucky ,2021,Boone,69.0,652.0
Kentucky ,2021,Bourbon,8.0,79.0
Kentucky ,2021,Boyd,17.0,190.0
Kentucky ,2021,Boyle,1.0,9.0
Kentucky ,2021,Bracken,4.0,23.0
Kentucky ,2021,Breathitt,2.0,20.0
Kentucky ,2021,Breckinridge,11.0,54.0
Kentucky ,2021,Bullitt,24.0,269.0
Kentucky ,2021,Butler,7.0,32.0
Kentucky ,2021,Caldwell,5.0,45.0
Kentucky ,2021,Calloway,5.0,182.0
Kentucky ,2021,Campbell,0.0,0.0
Kentucky ,2021,Campbell County Police Department,8.0,81.0
Kentucky ,2021,Carlisle,2.0,5.0
Kentucky ,2021,Carroll,4.0,45.0
Kentucky ,2021,Carter,5.0,32.0
Kentucky ,2021,Casey,4.0,26.0
Kentucky ,2021,Christian,28.0,229.0
Kentucky ,2021,Clark,7.0,161.0
Kentucky ,2021,Clay,6.0,87.0
Kentucky ,2021,Clinton,2.0,9.0
Kentucky ,2021,Crittenden,2.0,27.0
Kentucky ,2021,Cumberland,1.0,17.0
Kentucky ,2021,Daviess,34.0,372.0
Kentucky ,2021,Edmonson,7.0,19.0
Kentucky ,2021,Elliott,0.0,8.0
Kentucky ,2021,Estill,7.0,42.0
Kentucky ,2021,Fayette,0.0,1.0
Kentucky ,2021,Fleming,4.0,18.0
Kentucky ,2021,Floyd,2.0,53.0
Kentucky ,2021,Franklin,19.0,195.0
Kentucky ,2021,Fulton,1.0,0.0
Kentucky ,2021,Gallatin,3.0,11.0
Kentucky ,2021,Garrard,0.0,0.0
Kentucky ,2021,Garrard County Police Department,4.0,42.0
Kentucky ,2021,Grant,9.0,92.0
Kentucky ,2021,Graves,17.0,188.0
Kentucky ,2021,Grayson,9.0,74.0
Kentucky ,2021,Green,1.0,8.0
Kentucky ,2021,Greenup,1.0,41.0
Kentucky ,2021,Hancock,2.0,27.0
Kentucky ,2021,Hardin,27.0,130.0
Kentucky ,2021,Harlan,4.0,42.0
Kentucky ,2021,Harrison,2.0,44.0
Kentucky ,2021,Hart,6.0,42.0
Kentucky ,2021,Henderson,15.0,126.0
Kentucky ,2021,Henry,1.0,29.0
Kentucky ,2021,Hickman,1.0,10.0
Kentucky ,2021,Hopkins,26.0,201.0
Kentucky ,2021,Jackson,6.0,56.0
Kentucky ,2021,Jefferson,0.0,5.0
Kentucky ,2021,Jessamine,15.0,203.0
Kentucky ,2021,Johnson,6.0,42.0
Kentucky ,2021,Kenton,0.0,0.0
Kentucky ,2021,Kenton County Police Department,20.0,79.0
Kentucky ,2021,Knott,2.0,24.0
Kentucky ,2021,Knox,7.0,69.0
Kentucky ,2021,Larue,7.0,21.0
Kentucky ,2021,Laurel,43.0,425.0
Kentucky ,2021,Lawrence,4.0,52.0
Kentucky ,2021,Lee,0.0,22.0
Kentucky ,2021,Leslie,2.0,19.0
Kentucky ,2021,Letcher,3.0,7.0
Kentucky ,2021,Lewis,0.0,23.0
Kentucky ,2021,Lincoln,3.0,84.0
Kentucky ,2021,Livingston,2.0,54.0
Kentucky ,2021,Logan,14.0,67.0
Kentucky ,2021,Lyon,5.0,32.0
Kentucky ,2021,Madison,21.0,220.0
Kentucky ,2021,Magoffin,1.0,18.0
Kentucky ,2021,Marion,5.0,37.0
Kentucky ,2021,Marshall,24.0,230.0
Kentucky ,2021,Martin,4.0,9.0
Kentucky ,2021,Mason,4.0,73.0
Kentucky ,2021,McCracken,34.0,310.0
Kentucky ,2021,McCreary,2.0,50.0
Kentucky ,2021,McLean,2.0,33.0
Kentucky ,2021,Meade,12.0,73.0
Kentucky ,2021,Menifee,2.0,10.0
Kentucky ,2021,Mercer,4.0,19.0
Kentucky ,2021,Metcalfe,4.0,21.0
Kentucky ,2021,Monroe,2.0,19.0
Kentucky ,2021,Montgomery,14.0,201.0
Kentucky ,2021,Morgan,3.0,41.0
Kentucky ,2021,Muhlenberg,14.0,63.0
Kentucky ,2021,Nelson,26.0,188.0
Kentucky ,2021,Nicholas,0.0,6.0
Kentucky ,2021,Ohio,12.0,107.0
Kentucky ,2021,Oldham,2.0,7.0
Kentucky ,2021,Oldham County Police Department,26.0,364.0
Kentucky ,2021,Owen,2.0,31.0
Kentucky ,2021,Owsley,0.0,1.0
Kentucky ,2021,Pendleton,2.0,40.0
Kentucky ,2021,Perry,13.0,41.0
Kentucky ,2021,Pike,1.0,38.0
Kentucky ,2021,Powell,0.0,4.0
Kentucky ,2021,Pulaski,16.0,285.0
Kentucky ,2021,Robertson,0.0,4.0
Kentucky ,2021,Rockcastle,3.0,46.0
Kentucky ,2021,Rowan,8.0,45.0
Kentucky ,2021,Russell,0.0,10.0
Kentucky ,2021,Scott,16.0,113.0
Kentucky ,2021,Shelby,19.0,220.0
Kentucky ,2021,Simpson,8.0,35.0
Kentucky ,2021,Spencer,5.0,46.0
Kentucky ,2021,Taylor,10.0,179.0
Kentucky ,2021,Todd,6.0,41.0
Kentucky ,2021,Trigg,6.0,58.0
Kentucky ,2021,Trimble,1.0,23.0
Kentucky ,2021,Union,3.0,55.0
Kentucky ,2021,Warren,49.0,603.0
Kentucky ,2021,Washington,1.0,11.0
Kentucky ,2021,Wayne,6.0,34.0
Kentucky ,2021,Webster,2.0,31.0
Kentucky ,2021,Whitley,13.0,143.0
Kentucky ,2021,Wolfe,6.0,19.0
Kentucky ,2021,Woodford,0.0,12.0
Kentucky ,2022,Adair,6.0,16.0
Kentucky ,2022,Allen,2.0,55.0
Kentucky ,2022,Anderson,3.0,16.0
Kentucky ,2022,Ballard,6.0,44.0
Kentucky ,2022,Barren,10.0,124.0
Kentucky ,2022,Bath,2.0,55.0
Kentucky ,2022,Bell,16.0,88.0
Kentucky ,2022,Boone,74.0,692.0
Kentucky ,2022,Bourbon,4.0,64.0
Kentucky ,2022,Boyd,29.0,151.0
Kentucky ,2022,Boyle,3.0,12.0
Kentucky ,2022,Bracken,4.0,14.0
Kentucky ,2022,Breathitt,1.0,9.0
Kentucky ,2022,Breckinridge,6.0,48.0
Kentucky ,2022,Bullitt,23.0,240.0
Kentucky ,2022,Butler,5.0,21.0
Kentucky ,2022,Caldwell,0.0,19.0
Kentucky ,2022,Calloway,13.0,138.0
Kentucky ,2022,Campbell,0.0,0.0
Kentucky ,2022,Campbell County Police Department,10.0,75.0
Kentucky ,2022,Carlisle,0.0,13.0
Kentucky ,2022,Carroll,6.0,47.0
Kentucky ,2022,Carter,4.0,45.0
Kentucky ,2022,Casey,1.0,16.0
Kentucky ,2022,Christian,22.0,176.0
Kentucky ,2022,Clark,8.0,177.0
Kentucky ,2022,Clay,5.0,86.0
Kentucky ,2022,Clinton,0.0,10.0
Kentucky ,2022,Crittenden,1.0,14.0
Kentucky ,2022,Cumberland,2.0,5.0
Kentucky ,2022,Daviess,12.0,273.0
Kentucky ,2022,Edmonson,0.0,31.0
Kentucky ,2022,Elliott,4.0,16.0
Kentucky ,2022,Estill,1.0,19.0
Kentucky ,2022,Fayette,0.0,0.0
Kentucky ,2022,Fleming,2.0,18.0
Kentucky ,2022,Floyd,3.0,33.0
Kentucky ,2022,Franklin,17.0,119.0
Kentucky ,2022,Fulton,0.0,13.0
Kentucky ,2022,Gallatin,1.0,18.0
Kentucky ,2022,Garrard,11.0,63.0
Kentucky ,2022,Grant,12.0,94.0
Kentucky ,2022,Graves,14.0,147.0
Kentucky ,2022,Grayson,8.0,46.0
Kentucky ,2022,Green,1.0,10.0
Kentucky ,2022,Greenup,2.0,16.0
Kentucky ,2022,Hancock,3.0,15.0
Kentucky ,2022,Hardin,13.0,153.0
Kentucky ,2022,Harlan,4.0,28.0
Kentucky ,2022,Harrison,0.0,36.0
Kentucky ,2022,Hart,5.0,30.0
Kentucky ,2022,Henderson,18.0,128.0
Kentucky ,2022,Henry,3.0,32.0
Kentucky ,2022,Hickman,0.0,13.0
Kentucky ,2022,Hopkins,21.0,132.0
Kentucky ,2022,Jackson,2.0,43.0
Kentucky ,2022,Jefferson,0.0,9.0
Kentucky ,2022,Jessamine,11.0,159.0
Kentucky ,2022,Johnson,7.0,27.0
Kentucky ,2022,Kenton,5.0,4.0
Kentucky ,2022,Kenton County Police Department,12.0,67.0
Kentucky ,2022,Knott,0.0,26.0
Kentucky ,2022,Knox,23.0,66.0
Kentucky ,2022,Larue,1.0,19.0
Kentucky ,2022,Laurel,24.0,326.0
Kentucky ,2022,Lawrence,9.0,43.0
Kentucky ,2022,Lee,1.0,18.0
Kentucky ,2022,Leslie,1.0,11.0
Kentucky ,2022,Letcher,2.0,15.0
Kentucky ,2022,Lewis,0.0,18.0
Kentucky ,2022,Lincoln,4.0,47.0
Kentucky ,2022,Livingston,5.0,64.0
Kentucky ,2022,Logan,11.0,53.0
Kentucky ,2022,Lyon,3.0,22.0
Kentucky ,2022,Madison,19.0,191.0
Kentucky ,2022,Magoffin,1.0,5.0
Kentucky ,2022,Marion,3.0,43.0
Kentucky ,2022,Marshall,24.0,149.0
Kentucky ,2022,Martin,3.0,10.0
Kentucky ,2022,Mason,15.0,68.0
Kentucky ,2022,McCracken,31.0,201.0
Kentucky ,2022,McCreary,0.0,18.0
Kentucky ,2022,McLean,5.0,23.0
Kentucky ,2022,Meade,19.0,88.0
Kentucky ,2022,Menifee,5.0,11.0
Kentucky ,2022,Mercer,2.0,22.0
Kentucky ,2022,Metcalfe,0.0,28.0
Kentucky ,2022,Monroe,2.0,10.0
Kentucky ,2022,Montgomery,12.0,229.0
Kentucky ,2022,Morgan,3.0,34.0
Kentucky ,2022,Muhlenberg,6.0,60.0
Kentucky ,2022,Nicholas,5.0,8.0
Kentucky ,2022,Ohio,22.0,107.0
Kentucky ,2022,Oldham,0.0,3.0
Kentucky ,2022,Oldham County Police Department,27.0,364.0
Kentucky ,2022,Owen,3.0,44.0
Kentucky ,2022,Owsley,0.0,0.0
Kentucky ,2022,Pendleton,6.0,43.0
Kentucky ,2022,Perry,3.0,24.0
Kentucky ,2022,Pike,0.0,29.0
Kentucky ,2022,Powell,1.0,6.0
Kentucky ,2022,Pulaski,23.0,178.0
Kentucky ,2022,Robertson,0.0,0.0
Kentucky ,2022,Rockcastle,2.0,25.0
Kentucky ,2022,Rowan,5.0,46.0
Kentucky ,2022,Russell,6.0,36.0
Kentucky ,2022,Scott,15.0,123.0
Kentucky ,2022,Shelby,18.0,148.0
Kentucky ,2022,Simpson,7.0,40.0
Kentucky ,2022,Spencer,3.0,47.0
Kentucky ,2022,Taylor,8.0,107.0
Kentucky ,2022,Todd,5.0,37.0
Kentucky ,2022,Trigg,6.0,45.0
Kentucky ,2022,Trimble,3.0,10.0
Kentucky ,2022,Union,6.0,67.0
Kentucky ,2022,Warren,52.0,462.0
Kentucky ,2022,Washington,2.0,5.0
Kentucky ,2022,Wayne,9.0,44.0
Kentucky ,2022,Webster,1.0,35.0
Kentucky ,2022,Whitley,9.0,66.0
Kentucky ,2022,Wolfe,0.0,18.0
Kentucky ,2022,Woodford,0.0,13.0
Kentucky ,2023,Adair,6.0,21.0
Kentucky ,2023,Allen,6.0,64.0
Kentucky ,2023,Anderson,3.0,29.0
Kentucky ,2023,Ballard,9.0,61.0
Kentucky ,2023,Barren,9.0,164.0
Kentucky ,2023,Bath,1.0,45.0
Kentucky ,2023,Bell,11.0,50.0
Kentucky ,2023,Boone,80.0,617.0
Kentucky ,2023,Bourbon,9.0,32.0
Kentucky ,2023,Boyd,24.0,145.0
Kentucky ,2023,Boyle,9.0,21.0
Kentucky ,2023,Bracken,3.0,27.0
Kentucky ,2023,Breathitt,3.0,15.0
Kentucky ,2023,Breckinridge,5.0,50.0
Kentucky ,2023,Bullitt,17.0,228.0
Kentucky ,2023,Butler,3.0,21.0
Kentucky ,2023,Caldwell,1.0,31.0
Kentucky ,2023,Calloway,10.0,98.0
Kentucky ,2023,Campbell,0.0,1.0
Kentucky ,2023,Campbell County Police Department,18.0,90.0
Kentucky ,2023,Carlisle,3.0,16.0
Kentucky ,2023,Carroll,6.0,47.0
Kentucky ,2023,Carter,11.0,48.0
Kentucky ,2023,Casey,2.0,20.0
Kentucky ,2023,Christian,28.0,184.0
Kentucky ,2023,Clark,7.0,141.0
Kentucky ,2023,Clay,3.0,65.0
Kentucky ,2023,Clinton,1.0,19.0
Kentucky ,2023,Crittenden,1.0,7.0
Kentucky ,2023,Cumberland,0.0,17.0
Kentucky ,2023,Daviess,33.0,341.0
Kentucky ,2023,Edmonson,5.0,37.0
Kentucky ,2023,Elliott,2.0,6.0
Kentucky ,2023,Estill,3.0,17.0
Kentucky ,2023,Fayette,1.0,2.0
Kentucky ,2023,Fleming,8.0,21.0
Kentucky ,2023,Floyd,15.0,40.0
Kentucky ,2023,Franklin,21.0,111.0
Kentucky ,2023,Fulton,2.0,12.0
Kentucky ,2023,Gallatin,5.0,29.0
Kentucky ,2023,Garrard,4.0,47.0
Kentucky ,2023,Grant,6.0,100.0
Kentucky ,2023,Graves,17.0,126.0
Kentucky ,2023,Grayson,3.0,55.0
Kentucky ,2023,Green,0.0,4.0
Kentucky ,2023,Greenup,2.0,25.0
Kentucky ,2023,Hancock,2.0,16.0
Kentucky ,2023,Hardin,18.0,189.0
Kentucky ,2023,Harlan,5.0,35.0
Kentucky ,2023,Harrison,3.0,26.0
Kentucky ,2023,Hart,6.0,42.0
Kentucky ,2023,Henderson,15.0,113.0
Kentucky ,2023,Henry,2.0,18.0
Kentucky ,2023,Hickman,3.0,17.0
Kentucky ,2023,Hopkins,11.0,100.0
Kentucky ,2023,Jackson,3.0,39.0
Kentucky ,2023,Jefferson,1.0,6.0
Kentucky ,2023,Jessamine,10.0,157.0
Kentucky ,2023,Johnson,6.0,56.0
Kentucky ,2023,Kenton,2.0,1.0
Kentucky ,2023,Kenton County Police Department,24.0,61.0
Kentucky ,2023,Knott,0.0,9.0
Kentucky ,2023,Knox,11.0,55.0
Kentucky ,2023,Larue,5.0,19.0
Kentucky ,2023,Laurel,28.0,303.0
Kentucky ,2023,Lawrence,5.0,42.0
Kentucky ,2023,Lee,3.0,26.0
Kentucky ,2023,Leslie,6.0,10.0
Kentucky ,2023,Letcher,0.0,5.0
Kentucky ,2023,Lewis,7.0,50.0
Kentucky ,2023,Lincoln,11.0,94.0
Kentucky ,2023,Livingston,4.0,55.0
Kentucky ,2023,Logan,12.0,49.0
Kentucky ,2023,Lyon,7.0,16.0
Kentucky ,2023,Madison,18.0,146.0
Kentucky ,2023,Magoffin,1.0,21.0
Kentucky ,2023,Marion,1.0,32.0
Kentucky ,2023,Marshall,14.0,146.0
Kentucky ,2023,Martin,0.0,3.0
Kentucky ,2023,Mason,7.0,44.0
Kentucky ,2023,McCracken,36.0,320.0
Kentucky ,2023,McCreary,1.0,8.0
Kentucky ,2023,McLean,4.0,18.0
Kentucky ,2023,Meade,16.0,54.0
Kentucky ,2023,Menifee,3.0,18.0
Kentucky ,2023,Mercer,2.0,29.0
Kentucky ,2023,Metcalfe,0.0,23.0
Kentucky ,2023,Monroe,4.0,11.0
Kentucky ,2023,Montgomery,15.0,130.0
Kentucky ,2023,Morgan,4.0,30.0
Kentucky ,2023,Muhlenberg,7.0,70.0
Kentucky ,2023,Nelson,9.0,146.0
Kentucky ,2023,Nicholas,3.0,6.0
Kentucky ,2023,Ohio,22.0,98.0
Kentucky ,2023,Oldham,0.0,7.0
Kentucky ,2023,Oldham County Police Department,31.0,383.0
Kentucky ,2023,Owen,0.0,27.0
Kentucky ,2023,Owsley,0.0,0.0
Kentucky ,2023,Pendleton,1.0,53.0
Kentucky ,2023,Perry,7.0,30.0
Kentucky ,2023,Pike,5.0,25.0
Kentucky ,2023,Powell,1.0,7.0
Kentucky ,2023,Pulaski,38.0,243.0
Kentucky ,2023,Robertson,0.0,2.0
Kentucky ,2023,Rockcastle,2.0,20.0
Kentucky ,2023,Rowan,5.0,52.0
Kentucky ,2023,Russell,3.0,24.0
Kentucky ,2023,Scott,16.0,106.0
Kentucky ,2023,Shelby,16.0,158.0
Kentucky ,2023,Simpson,8.0,14.0
Kentucky ,2023,Spencer,6.0,30.0
Kentucky ,2023,Taylor,1.0,87.0
Kentucky ,2023,Todd,1.0,34.0
Kentucky ,2023,Trigg,4.0,58.0
Kentucky ,2023,Trimble,1.0,11.0
Kentucky ,2023,Union,5.0,32.0
Kentucky ,2023,Warren,56.0,442.0
Kentucky ,2023,Washington,3.0,14.0
Kentucky ,2023,Wayne,9.0,32.0
Kentucky ,2023,Webster,9.0,23.0
Kentucky ,2023,Whitley,15.0,125.0
Kentucky ,2023,Wolfe,3.0,18.0
Kentucky ,2023,Woodford,0.0,13.0
Kansas,2020,Allen,25.0,54.0
Kansas,2020,Anderson,14.0,32.0
Kansas,2020,Atchison,3.0,2.0
Kansas,2020,Barber,8.0,16.0
Kansas,2020,Barton7,8.0,0.0
Kansas,2020,Bourbon,18.0,48.0
Kansas,2020,Brown,5.0,12.0
Kansas,2020,Butler,48.0,329.0
Kansas,2020,Cherokee,30.0,175.0
Kansas,2020,Clark,3.0,11.0
Kansas,2020,Clay,8.0,12.0
Kansas,2020,Cloud,14.0,48.0
Kansas,2020,Comanche,2.0,6.0
Kansas,2020,Cowley,21.0,103.0
Kansas,2020,Ellis,9.0,35.0
Kansas,2020,Ellsworth,4.0,42.0
Kansas,2020,Finney,39.0,158.0
Kansas,2020,Ford,14.0,54.0
Kansas,2020,Franklin,32.0,97.0
Kansas,2020,Geary,8.0,34.0
Kansas,2020,Grant,3.0,9.0
Kansas,2020,Gray,9.0,45.0
Kansas,2020,Greeley,1.0,3.0
Kansas,2020,Greenwood,12.0,68.0
Kansas,2020,Hamilton,6.0,24.0
Kansas,2020,Harper,4.0,51.0
Kansas,2020,Harvey,22.0,48.0
Kansas,2020,Haskell,7.0,17.0
Kansas,2020,Hodgeman,2.0,5.0
Kansas,2020,Jackson,9.0,100.0
Kansas,2020,Jefferson7,48.0,0.0
Kansas,2020,Johnson,73.0,319.0
Kansas,2020,Kearny,18.0,57.0
Kansas,2020,Kingman,1.0,78.0
Kansas,2020,Kiowa,6.0,19.0
Kansas,2020,Labette7,9.0,0.0
Kansas,2020,Lane,4.0,24.0
Kansas,2020,Leavenworth,57.0,150.0
Kansas,2020,Logan,7.0,6.0
Kansas,2020,Marion7,9.0,0.0
Kansas,2020,Marshall,1.0,16.0
Kansas,2020,McPherson,13.0,54.0
Kansas,2020,Miami,43.0,131.0
Kansas,2020,Montgomery7,15.0,0.0
Kansas,2020,Morris,8.0,18.0
Kansas,2020,Morton,0.0,14.0
Kansas,2020,Nemaha,7.0,38.0
Kansas,2020,Neosho7,8.0,0.0
Kansas,2020,Ness,13.0,21.0
Kansas,2020,Norton,5.0,12.0
Kansas,2020,Osage,22.0,54.0
Kansas,2020,Pottawatomie7,37.0,0.0
Kansas,2020,Republic,3.0,22.0
Kansas,2020,Rice,5.0,11.0
Kansas,2020,Riley County Police Department,212.0,1266.0
Kansas,2020,Rooks,1.0,31.0
Kansas,2020,Rush7,8.0,0.0
Kansas,2020,Russell,8.0,37.0
Kansas,2020,Saline,22.0,98.0
Kansas,2020,Scott,4.0,1.0
Kansas,2020,Sedgwick,97.0,365.0
Kansas,2020,Seward,4.0,6.0
Kansas,2020,Shawnee7,85.0,0.0
Kansas,2020,Sherman,0.0,0.0
Kansas,2020,Smith,1.0,8.0
Kansas,2020,Stafford,2.0,11.0
Kansas,2020,Sumner7,22.0,0.0
Kansas,2020,Thomas,8.0,19.0
Kansas,2020,Trego,0.0,6.0
Kansas,2020,Wabaunsee,16.0,94.0
Kansas,2020,Washington,3.0,13.0
Kansas,2020,Wilson,3.0,30.0
Kansas,2020,Woodson,2.0,44.0
Kansas,2020,Wyandotte,30.0,51.0
Kentucky,2020,Allen,9.0,102.0
Kentucky,2020,Anderson,4.0,27.0
Kentucky,2020,Ballard,15.0,52.0
Kentucky,2020,Barren,16.0,129.0
Kentucky,2020,Bath,6.0,42.0
Kentucky,2020,Bell,11.0,88.0
Kentucky,2020,Boone,73.0,747.0
Kentucky,2020,Bourbon,1.0,67.0
Kentucky,2020,Boyd,13.0,192.0
Kentucky,2020,Boyle,0.0,29.0
Kentucky,2020,Bracken,0.0,41.0
Kentucky,2020,Breathitt,3.0,21.0
Kentucky,2020,Breckinridge,10.0,56.0
Kentucky,2020,Bullitt,41.0,380.0
Kentucky,2020,Butler,2.0,30.0
Kentucky,2020,Caldwell,2.0,23.0
Kentucky,2020,Calloway,9.0,172.0
Kentucky,2020,Campbell,0.0,0.0
Kentucky,2020,Campbell County Police Department,17.0,116.0
Kentucky,2020,Carlisle,1.0,18.0
Kentucky,2020,Carroll,6.0,57.0
Kentucky,2020,Carter,4.0,42.0
Kentucky,2020,Casey,4.0,40.0
Kentucky,2020,Christian,23.0,254.0
Kentucky,2020,Clark,10.0,132.0
Kentucky,2020,Clay,17.0,78.0
Kentucky,2020,Clinton,5.0,13.0
Kentucky,2020,Crittenden,3.0,26.0
Kentucky,2020,Cumberland,2.0,25.0
Kentucky,2020,Daviess,29.0,377.0
Kentucky,2020,Edmonson,4.0,19.0
Kentucky,2020,Elliott,0.0,2.0
Kentucky,2020,Estill,5.0,35.0
Kentucky,2020,Fayette,1.0,0.0
Kentucky,2020,Fleming,2.0,8.0
Kentucky,2020,Floyd,7.0,56.0
Kentucky,2020,Franklin,8.0,178.0
Kentucky,2020,Fulton,0.0,5.0
Kentucky,2020,Gallatin,0.0,18.0
Kentucky,2020,Garrard County Police Department,5.0,54.0
Kentucky,2020,Grant,5.0,149.0
Kentucky,2020,Graves,19.0,198.0
Kentucky,2020,Grayson,14.0,82.0
Kentucky,2020,Green,1.0,7.0
Kentucky,2020,Greenup,3.0,32.0
Kentucky,2020,Hancock,1.0,24.0
Kentucky,2020,Hardin,30.0,148.0
Kentucky,2020,Harlan,1.0,22.0
Kentucky,2020,Harrison,3.0,72.0
Kentucky,2020,Hart,3.0,35.0
Kentucky,2020,Henderson,9.0,174.0
Kentucky,2020,Henry,1.0,20.0
Kentucky,2020,Hickman,2.0,22.0
Kentucky,2020,Hopkins,11.0,153.0
Kentucky,2020,Jackson,4.0,77.0
Kentucky,2020,Jefferson,1.0,2.0
Kentucky,2020,Jessamine,14.0,190.0
Kentucky,2020,Johnson,5.0,43.0
Kentucky,2020,Kenton,0.0,2.0
Kentucky,2020,Kenton County Police Department,28.0,96.0
Kentucky,2020,Knott,1.0,30.0
Kentucky,2020,Knox,5.0,62.0
Kentucky,2020,Larue,3.0,33.0
Kentucky,2020,Laurel,52.0,447.0
Kentucky,2020,Lawrence,9.0,44.0
Kentucky,2020,Lee,0.0,14.0
Kentucky,2020,Leslie,4.0,27.0
Kentucky,2020,Letcher,0.0,10.0
Kentucky,2020,Lewis,0.0,17.0
Kentucky,2020,Lincoln,8.0,69.0
Kentucky,2020,Livingston,5.0,50.0
Kentucky,2020,Logan,18.0,86.0
Kentucky,2020,Lyon,5.0,54.0
Kentucky,2020,Madison,22.0,242.0
Kentucky,2020,Magoffin,2.0,19.0
Kentucky,2020,Marion,6.0,32.0
Kentucky,2020,Marshall,33.0,244.0
Kentucky,2020,Martin,6.0,22.0
Kentucky,2020,Mason,5.0,76.0
Kentucky,2020,McCracken,43.0,422.0
Kentucky,2020,McCreary,5.0,55.0
Kentucky,2020,McLean,6.0,58.0
Kentucky,2020,Meade,24.0,120.0
Kentucky,2020,Menifee,0.0,10.0
Kentucky,2020,Mercer,2.0,20.0
Kentucky,2020,Metcalfe,4.0,25.0
Kentucky,2020,Monroe,0.0,9.0
Kentucky,2020,Montgomery,12.0,244.0
Kentucky,2020,Morgan,6.0,52.0
Kentucky,2020,Muhlenberg,7.0,62.0
Kentucky,2020,Nelson,15.0,225.0
Kentucky,2020,Nicholas,1.0,6.0
Kentucky,2020,Ohio,18.0,123.0
Kentucky,2020,Oldham,1.0,3.0
