State,Year,Metropolitan/Nonmetropolitan,County,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape1,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-theft,Motor_vehicle_theft,Arson2
Oklahoma ,2022, Nonmetropolitan Counties,Seminole,22.0,2.0,3,1,16,239.0,69,124,46,6.0
Oklahoma ,2022, Nonmetropolitan Counties,Stephens,40.0,0.0,4,0,36,95.0,21,59,15,4.0
Oklahoma ,2022, Nonmetropolitan Counties,Texas,8.0,0.0,2,0,6,79.0,32,44,3,1.0
Oklahoma ,2022, Nonmetropolitan Counties,Tillman,15.0,0.0,3,0,12,15.0,5,8,2,0.0
Oklahoma ,2022, Nonmetropolitan Counties,Washington,27.0,0.0,3,0,24,87.0,19,57,11,1.0
Oklahoma ,2022, Nonmetropolitan Counties,Washita,6.0,0.0,0,0,6,45.0,14,23,8,0.0
Oklahoma ,2022, Nonmetropolitan Counties,Woods,5.0,0.0,1,0,4,30.0,12,13,5,0.0
Oklahoma ,2022, Nonmetropolitan Counties,Woodward,7.0,0.0,1,0,6,59.0,21,31,7,0.0
Oregon ,2022, Metropolitan Counties,Benton,24.0,0.0,3,1,20,177.0,40,121,16,2.0
Oregon ,2022, Metropolitan Counties,Clackamas,549.0,5.0,50,132,362,5966.0,700,"4,109","1,157",25.0
Oregon ,2022, Metropolitan Counties,Columbia,46.0,0.0,8,1,37,99.0,28,42,29,3.0
Oregon ,2022, Metropolitan Counties,Deschutes,77.0,1.0,9,7,60,549.0,68,422,59,9.0
Oregon ,2022, Metropolitan Counties,Jackson,161.0,3.0,12,16,130,1101.0,235,736,130,20.0
Oregon ,2022, Metropolitan Counties,Josephine,170.0,2.0,18,8,142,380.0,61,155,164,8.0
Oregon ,2022, Metropolitan Counties,Linn,79.0,0.0,11,13,55,950.0,159,630,161,7.0
Oregon ,2022, Metropolitan Counties,Marion,152.0,3.0,60,39,50,2134.0,302,"1,387",445,6.0
Oregon ,2022, Metropolitan Counties,Multnomah,240.0,2.0,23,38,177,1670.0,141,"1,110",419,6.0
Oregon ,2022, Metropolitan Counties,Polk,54.0,0.0,9,2,43,280.0,69,181,30,2.0
Oregon ,2022, Metropolitan Counties,Washington,504.0,6.0,113,56,329,2811.0,402,"1,908",501,25.0
Oregon ,2022, Metropolitan Counties,Yamhill,49.0,2.0,7,1,39,326.0,63,215,48,4.0
Oregon ,2022, Nonmetropolitan Counties,Baker,3.0,0.0,0,0,3,56.0,14,35,7,1.0
Oregon ,2022, Nonmetropolitan Counties,Clatsop,21.0,0.0,3,0,18,171.0,40,112,19,6.0
Oregon ,2022, Nonmetropolitan Counties,Crook,35.0,0.0,5,0,30,59.0,9,48,2,0.0
Oregon ,2022, Nonmetropolitan Counties,Douglas,129.0,0.0,16,10,103,846.0,191,487,168,10.0
Oregon ,2022, Nonmetropolitan Counties,Gilliam,0.0,0.0,0,0,0,47.0,5,37,5,0.0
Oregon ,2022, Nonmetropolitan Counties,Hood River,27.0,0.0,3,4,20,182.0,37,135,10,1.0
Oregon ,2022, Nonmetropolitan Counties,Jefferson,13.0,0.0,2,2,9,117.0,20,68,29,0.0
Oregon ,2022, Nonmetropolitan Counties,Klamath,113.0,5.0,21,5,82,538.0,143,242,153,5.0
Oregon ,2022, Nonmetropolitan Counties,Lincoln,57.0,0.0,6,5,46,233.0,79,137,17,4.0
Oregon ,2022, Nonmetropolitan Counties,Malheur,20.0,0.0,4,2,14,149.0,44,86,19,0.0
Oregon ,2022, Nonmetropolitan Counties,Morrow,23.0,1.0,4,2,16,140.0,23,94,23,1.0
Oregon ,2022, Nonmetropolitan Counties,Sherman,2.0,0.0,0,0,2,32.0,1,17,14,0.0
Oregon ,2022, Nonmetropolitan Counties,Tillamook,36.0,2.0,5,2,27,240.0,57,156,27,3.0
Oregon ,2022, Nonmetropolitan Counties,Umatilla,41.0,1.0,8,3,29,482.0,162,222,98,7.0
Oregon ,2022, Nonmetropolitan Counties,Union,18.0,0.0,2,1,15,163.0,22,122,19,1.0
Oregon ,2022, Nonmetropolitan Counties,Wallowa,0.0,0.0,0,0,0,32.0,3,29,0,0.0
Oregon ,2022, Nonmetropolitan Counties,Wasco,36.0,0.0,4,1,31,92.0,14,73,5,2.0
Pennsylvania ,2022, Metropolitan Counties,Allegheny County Police Department,370.0,46.0,127,20,177,147.0,22,118,7,9.0
Pennsylvania ,2022, Metropolitan Counties,Franklin,0.0,0.0,0,0,0,0.0,0,0,0,0.0
Pennsylvania ,2022, Nonmetropolitan Counties,Northumberland,0.0,0.0,0,0,0,0.0,0,0,0,0.0
South Carolina ,2022, Metropolitan Counties,Anderson,691.0,7.0,64,38,582,3963.0,691,"2,786",486,21.0
South Carolina ,2022, Metropolitan Counties,Beaufort,590.0,8.0,41,38,503,1952.0,329,"1,435",188,10.0
South Carolina ,2022, Metropolitan Counties,Berkeley,475.0,12.0,37,31,395,2228.0,321,"1,572",335,5.0
South Carolina ,2022, Metropolitan Counties,Calhoun,48.0,0.0,6,4,38,289.0,50,187,52,3.0
South Carolina ,2022, Metropolitan Counties,Charleston,258.0,8.0,9,26,215,1178.0,146,824,208,5.0
South Carolina ,2022, Metropolitan Counties,Chester,111.0,4.0,11,4,92,359.0,75,242,42,0.0
South Carolina ,2022, Metropolitan Counties,Clarendon,117.0,3.0,17,9,88,741.0,290,390,61,8.0
South Carolina ,2022, Metropolitan Counties,Darlington,406.0,8.0,19,28,351,1528.0,493,842,193,10.0
South Carolina ,2022, Metropolitan Counties,Dorchester,201.0,3.0,29,23,146,1288.0,194,890,204,6.0
South Carolina ,2022, Metropolitan Counties,Edgefield,13.0,0.0,2,2,9,111.0,25,68,18,4.0
South Carolina ,2022, Metropolitan Counties,Fairfield,193.0,5.0,6,3,179,347.0,93,214,40,1.0
South Carolina ,2022, Metropolitan Counties,Florence,511.0,17.0,53,33,408,2236.0,441,"1,552",243,19.0
South Carolina ,2022, Metropolitan Counties,Greenville,1693.0,23.0,170,156,"1,344",6628.0,"1,162","4,626",840,38.0
South Carolina ,2022, Metropolitan Counties,Horry,1.0,0.0,0,0,1,1.0,0,1,0,1.0
South Carolina ,2022, Metropolitan Counties,Horry County Police Department,809.0,16.0,85,55,653,4533.0,487,"3,541",505,22.0
South Carolina ,2022, Metropolitan Counties,Jasper,146.0,1.0,12,10,123,456.0,59,320,77,6.0
South Carolina ,2022, Metropolitan Counties,Kershaw,217.0,6.0,25,4,182,947.0,211,641,95,16.0
South Carolina ,2022, Metropolitan Counties,Lancaster,322.0,4.0,56,21,241,1406.0,319,"1,005",82,9.0
South Carolina ,2022, Metropolitan Counties,Laurens,185.0,3.0,22,3,157,932.0,188,589,155,8.0
South Carolina ,2022, Metropolitan Counties,Lexington,721.0,7.0,60,66,588,4746.0,812,"3,278",656,18.0
South Carolina ,2022, Metropolitan Counties,Pickens,171.0,2.0,22,6,141,876.0,233,509,134,13.0
South Carolina ,2022, Metropolitan Counties,Richland,2041.0,32.0,76,166,"1,767",7451.0,"1,207","5,283",961,27.0
South Carolina ,2022, Metropolitan Counties,Saluda,26.0,2.0,6,1,17,102.0,17,73,12,2.0
South Carolina ,2022, Metropolitan Counties,Spartanburg,1213.0,25.0,110,60,"1,018",4307.0,845,"2,948",514,28.0
South Carolina ,2022, Metropolitan Counties,Sumter,513.0,9.0,19,26,459,1423.0,282,933,208,10.0
South Carolina ,2022, Metropolitan Counties,York,345.0,6.0,20,25,294,2149.0,357,"1,619",173,25.0
South Carolina ,2022, Nonmetropolitan Counties,Abbeville,84.0,1.0,11,3,69,322.0,192,107,23,2.0
South Carolina ,2022, Nonmetropolitan Counties,Bamberg,32.0,1.0,3,1,27,109.0,25,76,8,0.0
South Carolina ,2022, Nonmetropolitan Counties,Barnwell,72.0,0.0,0,2,70,230.0,47,146,37,3.0
South Carolina ,2022, Nonmetropolitan Counties,Cherokee,153.0,2.0,12,10,129,784.0,197,478,109,8.0
South Carolina ,2022, Nonmetropolitan Counties,Chesterfield,202.0,3.0,15,7,177,707.0,160,457,90,7.0
South Carolina ,2022, Nonmetropolitan Counties,Colleton,196.0,15.0,3,10,168,614.0,117,400,97,5.0
South Carolina ,2022, Nonmetropolitan Counties,Dillon,280.0,11.0,11,9,249,473.0,130,285,58,6.0
South Carolina ,2022, Nonmetropolitan Counties,Georgetown,168.0,5.0,10,4,149,724.0,136,488,100,8.0
South Carolina ,2022, Nonmetropolitan Counties,Greenwood,113.0,29.0,16,6,62,775.0,145,613,17,1.0
South Carolina ,2022, Nonmetropolitan Counties,Hampton,81.0,0.0,5,3,73,194.0,48,123,23,2.0
South Carolina ,2022, Nonmetropolitan Counties,Lee,84.0,4.0,4,5,71,291.0,61,173,57,2.0
South Carolina ,2022, Nonmetropolitan Counties,Marion,92.0,1.0,3,3,85,308.0,60,213,35,2.0
South Carolina ,2022, Nonmetropolitan Counties,Marlboro,129.0,6.0,8,4,111,424.0,94,285,45,4.0
South Carolina ,2022, Nonmetropolitan Counties,McCormick,9.0,0.0,1,0,8,20.0,1,16,3,1.0
South Carolina ,2022, Nonmetropolitan Counties,Newberry,75.0,0.0,6,2,67,276.0,92,161,23,1.0
South Carolina ,2022, Nonmetropolitan Counties,Oconee,195.0,3.0,32,5,155,1434.0,268,"1,006",160,9.0
South Carolina ,2022, Nonmetropolitan Counties,Orangeburg,895.0,19.0,3,44,829,2031.0,518,"1,245",268,12.0
South Carolina ,2022, Nonmetropolitan Counties,Union,56.0,1.0,5,1,49,424.0,57,322,45,4.0
South Carolina ,2022, Nonmetropolitan Counties,Williamsburg,100.0,3.0,5,3,89,206.0,44,131,31,2.0
South Dakota ,2022, Metropolitan Counties,Lincoln,20.0,1.0,5,1,13,224.0,57,141,26,0.0
South Dakota ,2022, Metropolitan Counties,McCook,5.0,0.0,0,0,5,22.0,5,13,4,0.0
South Dakota ,2022, Metropolitan Counties,Meade,17.0,0.0,1,2,14,152.0,70,61,21,0.0
South Dakota ,2022, Metropolitan Counties,Minnehaha,56.0,1.0,4,1,50,260.0,74,139,47,3.0
South Dakota ,2022, Metropolitan Counties,Pennington,114.0,1.0,37,1,75,316.0,49,224,43,0.0
South Dakota ,2022, Metropolitan Counties,Turner,9.0,0.0,3,0,6,23.0,4,17,2,0.0
South Dakota ,2022, Metropolitan Counties,Union,3.0,0.0,1,1,1,45.0,11,30,4,0.0
South Dakota ,2022, Nonmetropolitan Counties,Bennett,2.0,0.0,0,0,2,4.0,2,1,1,0.0
South Dakota ,2022, Nonmetropolitan Counties,Bon Homme,1.0,0.0,1,0,0,2.0,0,2,0,0.0
South Dakota ,2022, Nonmetropolitan Counties,Brookings,8.0,0.0,2,0,6,18.0,3,14,1,0.0
South Dakota ,2022, Nonmetropolitan Counties,Brown,17.0,0.0,0,0,17,32.0,2,27,3,0.0
South Dakota ,2022, Nonmetropolitan Counties,Charles Mix,8.0,0.0,1,0,7,30.0,7,18,5,0.0
South Dakota ,2022, Nonmetropolitan Counties,Clay,3.0,1.0,0,0,2,35.0,11,18,6,0.0
South Dakota ,2022, Nonmetropolitan Counties,Codington,5.0,0.0,1,0,4,29.0,7,18,4,0.0
South Dakota ,2022, Nonmetropolitan Counties,Corson,12.0,0.0,0,0,12,19.0,6,9,4,0.0
South Dakota ,2022, Nonmetropolitan Counties,Davison,2.0,0.0,0,0,2,10.0,1,5,4,0.0
South Dakota ,2022, Nonmetropolitan Counties,Day,7.0,0.0,0,0,7,13.0,4,3,6,0.0
South Dakota ,2022, Nonmetropolitan Counties,Hamlin,3.0,0.0,2,0,1,24.0,9,12,3,0.0
South Dakota ,2022, Nonmetropolitan Counties,Hughes,4.0,0.0,2,0,2,13.0,3,9,1,0.0
South Dakota ,2022, Nonmetropolitan Counties,Hutchinson,0.0,0.0,0,0,0,5.0,1,2,2,0.0
South Dakota ,2022, Nonmetropolitan Counties,Lake,5.0,0.0,2,0,3,31.0,15,16,0,0.0
South Dakota ,2022, Nonmetropolitan Counties,Lawrence,7.0,0.0,2,0,5,30.0,6,22,2,0.0
South Dakota ,2022, Nonmetropolitan Counties,Lyman,3.0,0.0,0,0,3,20.0,5,13,2,0.0
South Dakota ,2022, Nonmetropolitan Counties,McPherson,0.0,0.0,0,0,0,17.0,3,13,1,0.0
South Dakota ,2022, Nonmetropolitan Counties,Moody,6.0,0.0,0,0,6,5.0,2,2,1,0.0
South Dakota ,2022, Nonmetropolitan Counties,Spink,4.0,0.0,1,0,3,21.0,2,17,2,1.0
South Dakota ,2022, Nonmetropolitan Counties,Yankton,17.0,0.0,6,0,11,60.0,8,45,7,0.0
Tennessee ,2022, Metropolitan Counties,Anderson,141.0,0.0,15,2,124,345.0,85,191,69,11.0
Tennessee ,2022, Metropolitan Counties,Blount,283.0,0.0,39,6,238,676.0,189,407,80,4.0
Tennessee ,2022, Metropolitan Counties,Bradley,167.0,1.0,10,4,152,568.0,108,387,73,1.0
Tennessee ,2022, Metropolitan Counties,Campbell,53.0,0.0,4,0,49,224.0,60,109,55,6.0
Tennessee ,2022, Metropolitan Counties,Cannon,1.0,0.0,0,0,1,22.0,4,11,7,0.0
Tennessee ,2022, Metropolitan Counties,Carter,53.0,1.0,11,0,41,374.0,84,234,56,5.0
Tennessee ,2022, Metropolitan Counties,Cheatham,74.0,0.0,5,1,68,229.0,33,155,41,3.0
Tennessee ,2022, Metropolitan Counties,Chester,19.0,0.0,1,0,18,40.0,8,29,3,0.0
Tennessee ,2022, Metropolitan Counties,Crockett,15.0,0.0,2,0,13,89.0,20,50,19,1.0
Tennessee ,2022, Metropolitan Counties,Dickson,110.0,0.0,15,3,92,216.0,52,116,48,3.0
Tennessee ,2022, Metropolitan Counties,Fayette,70.0,5.0,2,0,63,148.0,24,100,24,0.0
Tennessee ,2022, Metropolitan Counties,Gibson,40.0,1.0,2,4,33,141.0,29,85,27,0.0
Tennessee ,2022, Metropolitan Counties,Grainger,25.0,1.0,4,0,20,136.0,21,95,20,4.0
Tennessee ,2022, Metropolitan Counties,Hamblen,123.0,1.0,10,4,108,345.0,72,203,70,7.0
Tennessee ,2022, Metropolitan Counties,Hamilton,243.0,2.0,35,7,199,849.0,150,589,110,4.0
Tennessee ,2022, Metropolitan Counties,Hartsville/Trousdale,29.0,1.0,3,0,25,123.0,30,79,14,3.0
Tennessee ,2022, Metropolitan Counties,Hawkins,48.0,0.0,3,1,44,385.0,74,233,78,1.0
Tennessee ,2022, Metropolitan Counties,Jefferson,92.0,0.0,9,3,80,353.0,64,225,64,5.0
Tennessee ,2022, Metropolitan Counties,Knox,633.0,5.0,65,18,545,2695.0,323,"1,995",377,13.0
Tennessee ,2022, Metropolitan Counties,Loudon,62.0,1.0,5,1,55,268.0,50,189,29,1.0
Tennessee ,2022, Metropolitan Counties,Macon,72.0,1.0,5,0,66,37.0,10,20,7,2.0
Tennessee ,2022, Metropolitan Counties,Madison,81.0,0.0,6,3,72,173.0,40,103,30,1.0
Tennessee ,2022, Metropolitan Counties,Marion,55.0,0.0,3,0,52,175.0,27,99,49,0.0
Tennessee ,2022, Metropolitan Counties,Maury,119.0,0.0,11,3,105,357.0,57,238,62,3.0
Tennessee ,2022, Metropolitan Counties,Montgomery,67.0,0.0,5,0,62,418.0,90,281,47,3.0
Tennessee ,2022, Metropolitan Counties,Morgan,11.0,0.0,1,0,10,140.0,14,101,25,2.0
Tennessee ,2022, Metropolitan Counties,Polk,33.0,2.0,4,1,26,268.0,53,157,58,2.0
Tennessee ,2022, Metropolitan Counties,Roane,50.0,4.0,8,0,38,240.0,63,134,43,0.0
Tennessee ,2022, Metropolitan Counties,Robertson,55.0,3.0,1,0,51,200.0,28,130,42,3.0
Tennessee ,2022, Metropolitan Counties,Rutherford,286.0,1.0,28,11,246,595.0,62,428,105,5.0
Tennessee ,2022, Metropolitan Counties,Sequatchie,35.0,0.0,5,0,30,116.0,12,77,27,1.0
Tennessee ,2022, Metropolitan Counties,Shelby,684.0,9.0,46,50,579,2476.0,404,"1,575",497,6.0
Tennessee ,2022, Metropolitan Counties,Smith,25.0,0.0,1,0,24,108.0,29,67,12,0.0
Tennessee ,2022, Metropolitan Counties,Stewart,22.0,0.0,3,0,19,72.0,24,38,10,1.0
Tennessee ,2022, Metropolitan Counties,Sullivan,313.0,2.0,35,4,272,751.0,160,455,136,19.0
Tennessee ,2022, Metropolitan Counties,Sumner,127.0,1.0,15,2,109,294.0,71,182,41,1.0
Tennessee ,2022, Metropolitan Counties,Tipton,84.0,0.0,8,3,73,292.0,41,198,53,5.0
Tennessee ,2022, Metropolitan Counties,Unicoi,38.0,2.0,3,0,33,47.0,11,31,5,2.0
Tennessee ,2022, Metropolitan Counties,Union,39.0,0.0,5,0,34,196.0,52,112,32,5.0
Tennessee ,2022, Metropolitan Counties,Washington,150.0,1.0,13,3,133,639.0,131,407,101,3.0
Tennessee ,2022, Metropolitan Counties,Williamson,135.0,1.0,16,3,115,283.0,54,219,10,6.0
Tennessee ,2022, Metropolitan Counties,Wilson,68.0,2.0,0,1,65,402.0,108,244,50,1.0
Tennessee ,2022, Nonmetropolitan Counties,Bedford,73.0,0.0,9,1,63,213.0,48,133,32,0.0
Tennessee ,2022, Nonmetropolitan Counties,Benton,41.0,2.0,6,1,32,138.0,41,73,24,2.0
Tennessee ,2022, Nonmetropolitan Counties,Bledsoe,14.0,0.0,1,0,13,102.0,17,67,18,0.0
Tennessee ,2022, Nonmetropolitan Counties,Carroll,30.0,0.0,2,1,27,82.0,27,39,16,1.0
Tennessee ,2022, Nonmetropolitan Counties,Clay,3.0,0.0,0,0,3,22.0,3,18,1,0.0
Tennessee ,2022, Nonmetropolitan Counties,Cocke,117.0,0.0,8,4,105,410.0,82,230,98,8.0
Tennessee ,2022, Nonmetropolitan Counties,Coffee,94.0,0.0,4,2,88,330.0,86,214,30,0.0
Tennessee ,2022, Nonmetropolitan Counties,Cumberland,62.0,3.0,0,0,59,450.0,139,253,58,2.0
Tennessee ,2022, Nonmetropolitan Counties,Decatur,17.0,0.0,0,0,17,101.0,43,47,11,1.0
Tennessee ,2022, Nonmetropolitan Counties,DeKalb,28.0,0.0,2,0,26,57.0,21,29,7,1.0
Tennessee ,2022, Nonmetropolitan Counties,Dyer,24.0,2.0,0,0,22,163.0,31,108,24,0.0
Tennessee ,2022, Nonmetropolitan Counties,Fentress,54.0,0.0,4,1,49,188.0,46,110,32,2.0
Tennessee ,2022, Nonmetropolitan Counties,Franklin,81.0,3.0,8,3,67,199.0,39,133,27,0.0
Tennessee ,2022, Nonmetropolitan Counties,Giles,20.0,1.0,0,0,19,81.0,20,53,8,1.0
Tennessee ,2022, Nonmetropolitan Counties,Greene,183.0,3.0,11,3,166,589.0,147,346,96,9.0
Tennessee ,2022, Nonmetropolitan Counties,Grundy,65.0,1.0,7,1,56,228.0,41,130,57,6.0
Tennessee ,2022, Nonmetropolitan Counties,Hancock,22.0,0.0,2,1,19,83.0,21,60,2,1.0
Tennessee ,2022, Nonmetropolitan Counties,Hardeman,108.0,1.0,6,0,101,164.0,56,84,24,0.0
Tennessee ,2022, Nonmetropolitan Counties,Hardin,52.0,1.0,5,0,46,291.0,77,164,50,4.0
Tennessee ,2022, Nonmetropolitan Counties,Haywood,20.0,0.0,2,2,16,118.0,31,63,24,0.0
Tennessee ,2022, Nonmetropolitan Counties,Henderson,51.0,0.0,11,0,40,171.0,62,89,20,0.0
Tennessee ,2022, Nonmetropolitan Counties,Henry,31.0,0.0,1,0,30,184.0,55,99,30,0.0
Tennessee ,2022, Nonmetropolitan Counties,Hickman,93.0,0.0,11,2,80,356.0,72,199,85,1.0
Tennessee ,2022, Nonmetropolitan Counties,Houston,16.0,0.0,0,0,16,54.0,34,12,8,0.0
Tennessee ,2022, Nonmetropolitan Counties,Humphreys,63.0,1.0,8,1,53,108.0,44,42,22,4.0
Tennessee ,2022, Nonmetropolitan Counties,Jackson,19.0,5.0,2,0,12,52.0,4,39,9,0.0
Tennessee ,2022, Nonmetropolitan Counties,Johnson,40.0,0.0,8,0,32,125.0,25,68,32,0.0
Tennessee ,2022, Nonmetropolitan Counties,Lake,3.0,0.0,0,0,3,30.0,6,21,3,0.0
Tennessee ,2022, Nonmetropolitan Counties,Lauderdale,63.0,0.0,6,1,56,144.0,44,78,22,3.0
Tennessee ,2022, Nonmetropolitan Counties,Lawrence,23.0,1.0,3,1,18,174.0,54,97,23,0.0
Tennessee ,2022, Nonmetropolitan Counties,Lewis,15.0,0.0,4,0,11,77.0,23,39,15,0.0
Tennessee ,2022, Nonmetropolitan Counties,Lincoln,51.0,1.0,3,3,44,199.0,41,125,33,4.0
Tennessee ,2022, Nonmetropolitan Counties,Marshall,46.0,0.0,5,0,41,65.0,13,42,10,1.0
Tennessee ,2022, Nonmetropolitan Counties,McMinn,83.0,0.0,4,4,75,390.0,88,200,102,1.0
Tennessee ,2022, Nonmetropolitan Counties,McNairy,54.0,1.0,3,1,49,299.0,48,214,37,4.0
Tennessee ,2022, Nonmetropolitan Counties,Meigs,57.0,0.0,4,0,53,140.0,28,77,35,8.0
Tennessee ,2022, Nonmetropolitan Counties,Monroe,121.0,4.0,8,3,106,502.0,119,307,76,7.0
Tennessee ,2022, Nonmetropolitan Counties,Moore,6.0,0.0,2,0,4,44.0,8,32,4,1.0
Tennessee ,2022, Nonmetropolitan Counties,Obion,38.0,0.0,4,0,34,159.0,48,92,19,0.0
Tennessee ,2022, Nonmetropolitan Counties,Overton,86.0,0.0,2,0,84,160.0,41,98,21,1.0
Tennessee ,2022, Nonmetropolitan Counties,Putnam,63.0,1.0,6,0,56,293.0,71,194,28,1.0
Tennessee ,2022, Nonmetropolitan Counties,Rhea,27.0,0.0,1,1,25,96.0,15,66,15,0.0
Tennessee ,2022, Nonmetropolitan Counties,Scott,8.0,0.0,1,0,7,145.0,39,87,19,0.0
Tennessee ,2022, Nonmetropolitan Counties,Sevier,163.0,3.0,18,5,137,546.0,146,321,79,2.0
Tennessee ,2022, Nonmetropolitan Counties,Van Buren,5.0,1.0,0,0,4,12.0,0,9,3,1.0
Tennessee ,2022, Nonmetropolitan Counties,Warren,96.0,0.0,13,3,80,310.0,73,185,52,14.0
Tennessee ,2022, Nonmetropolitan Counties,Wayne,21.0,0.0,2,0,19,58.0,7,36,15,1.0
Tennessee ,2022, Nonmetropolitan Counties,Weakley,38.0,3.0,2,0,33,133.0,58,60,15,0.0
Tennessee ,2022, Nonmetropolitan Counties,White,21.0,0.0,2,1,18,83.0,18,51,14,2.0
Texas ,2022, Metropolitan Counties,Armstrong,1.0,0.0,0,0,1,25.0,4,13,8,0.0
Texas ,2022, Metropolitan Counties,Atascosa,111.0,2.0,0,1,108,454.0,69,293,92,18.0
Texas ,2022, Metropolitan Counties,Austin,23.0,1.0,4,0,18,108.0,32,60,16,1.0
Texas ,2022, Metropolitan Counties,Bandera,31.0,0.0,3,0,28,145.0,52,70,23,2.0
Texas ,2022, Metropolitan Counties,Bastrop,349.0,7.0,45,18,279,867.0,206,500,161,5.0
Texas ,2022, Metropolitan Counties,Bell,97.0,1.0,19,3,74,517.0,106,368,43,0.0
Texas ,2022, Metropolitan Counties,Bexar,912.0,11.0,82,100,719,6082.0,"1,081","4,105",896,13.0
Texas ,2022, Metropolitan Counties,Bowie,43.0,2.0,13,3,25,233.0,48,137,48,2.0
Texas ,2022, Metropolitan Counties,Brazoria,231.0,4.0,50,34,143,1468.0,213,"1,092",163,3.0
Texas ,2022, Metropolitan Counties,Brazos,74.0,2.0,21,0,51,362.0,82,241,39,3.0
Texas ,2022, Metropolitan Counties,Burleson,28.0,0.0,8,2,18,97.0,36,44,17,0.0
Texas ,2022, Metropolitan Counties,Caldwell,44.0,1.0,9,2,32,82.0,24,29,29,0.0
Texas ,2022, Metropolitan Counties,Callahan,12.0,0.0,1,1,10,44.0,18,16,10,0.0
Texas ,2022, Metropolitan Counties,Cameron,283.0,4.0,52,17,210,714.0,156,462,96,7.0
Texas ,2022, Metropolitan Counties,Carson,18.0,0.0,2,0,16,17.0,0,13,4,0.0
Texas ,2022, Metropolitan Counties,Chambers,136.0,10.0,24,8,94,827.0,140,556,131,1.0
Texas ,2022, Metropolitan Counties,Clay,15.0,0.0,3,0,12,61.0,27,21,13,1.0
Texas ,2022, Metropolitan Counties,Collin,64.0,1.0,20,0,43,424.0,80,282,62,0.0
Texas ,2022, Metropolitan Counties,Comal,115.0,1.0,31,3,80,766.0,222,450,94,1.0
Texas ,2022, Metropolitan Counties,Coryell,17.0,0.0,1,0,16,85.0,24,54,7,2.0
Texas ,2022, Metropolitan Counties,Crosby,4.0,0.0,0,0,4,21.0,10,7,4,0.0
Texas ,2022, Metropolitan Counties,Dallas,39.0,2.0,16,2,19,184.0,33,84,67,1.0
Texas ,2022, Metropolitan Counties,Denton,56.0,1.0,14,1,40,386.0,61,271,54,0.0
Texas ,2022, Metropolitan Counties,Ector,98.0,4.0,6,5,83,254.0,38,88,128,3.0
Texas ,2022, Metropolitan Counties,Ellis,86.0,2.0,26,2,56,384.0,79,257,48,0.0
Texas ,2022, Metropolitan Counties,El Paso,360.0,10.0,41,31,278,973.0,135,645,193,12.0
Texas ,2022, Metropolitan Counties,Fort Bend,938.0,10.0,120,129,679,5577.0,815,"4,329",433,0.0
Texas ,2022, Metropolitan Counties,Galveston,146.0,5.0,38,7,96,620.0,134,392,94,9.0
Texas ,2022, Metropolitan Counties,Goliad,15.0,0.0,5,0,10,87.0,25,55,7,1.0
Texas ,2022, Metropolitan Counties,Grayson,73.0,5.0,25,2,41,436.0,132,265,39,2.0
Texas ,2022, Metropolitan Counties,Gregg,78.0,1.0,9,2,66,243.0,76,113,54,1.0
Texas ,2022, Metropolitan Counties,Hardin,53.0,3.0,19,2,29,238.0,65,136,37,2.0
Texas ,2022, Metropolitan Counties,Harris,9199.0,141.0,"1,069","1,716","6,273",50747.0,"6,826","36,516","7,405",309.0
Texas ,2022, Metropolitan Counties,Harrison,67.0,4.0,17,2,44,426.0,146,211,69,1.0
Texas ,2022, Metropolitan Counties,Hays,191.0,4.0,55,11,121,894.0,174,604,116,2.0
Texas ,2022, Metropolitan Counties,Hidalgo,564.0,14.0,101,100,349,2842.0,559,"1,886",397,14.0
Texas ,2022, Metropolitan Counties,Hudspeth,0.0,0.0,0,0,0,2.0,1,0,1,0.0
Texas ,2022, Metropolitan Counties,Hunt,341.0,0.0,18,5,318,527.0,114,302,111,1.0
Texas ,2022, Metropolitan Counties,Irion,5.0,1.0,0,0,4,10.0,2,6,2,1.0
Texas ,2022, Metropolitan Counties,Jefferson,73.0,1.0,9,4,59,374.0,65,265,44,3.0
Texas ,2022, Metropolitan Counties,Johnson,149.0,4.0,38,3,104,616.0,140,387,89,4.0
Texas ,2022, Metropolitan Counties,Jones,10.0,0.0,2,0,8,42.0,12,24,6,0.0
Texas ,2022, Metropolitan Counties,Kaufman,125.0,1.0,30,8,86,562.0,130,341,91,0.0
Texas ,2022, Metropolitan Counties,Kendall,11.0,0.0,2,1,8,107.0,22,71,14,2.0
Texas ,2022, Metropolitan Counties,Lampasas,9.0,0.0,0,0,9,21.0,5,15,1,0.0
Texas ,2022, Metropolitan Counties,Liberty,194.0,10.0,44,14,126,817.0,205,417,195,8.0
Texas ,2022, Metropolitan Counties,Lubbock,131.0,2.0,26,18,85,628.0,161,334,133,3.0
Texas ,2022, Metropolitan Counties,Lynn,2.0,0.0,1,0,1,11.0,2,6,3,1.0
Texas ,2022, Metropolitan Counties,Martin,9.0,0.0,2,0,7,107.0,4,103,0,0.0
Texas ,2022, Metropolitan Counties,McLennan,99.0,0.0,37,5,57,520.0,96,359,65,6.0
Texas ,2022, Metropolitan Counties,Medina,57.0,2.0,8,4,43,285.0,51,139,95,2.0
Texas ,2022, Metropolitan Counties,Midland,129.0,1.0,13,3,112,637.0,89,386,162,3.0
