State,Year,University/College,Campus,Student_Enrollment,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape2,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-_theft,Motor_vehicle_theft,Arson3,Violent_Crime_Rate,Property_Crime_Rate
New York,2023,State University of New York Police:,Old Westbury,5407.0,2.0,0.0,1.0,0.0,1.0,24.0,5.0,18,1.0,0.0,0.369890882189754,4.4386905862770485
New York,2023,State University of New York Police:,Oneonta,6354.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,32,1.0,1.0,0.0,5.193578847969783
New York,2023,State University of New York Police:,Optometry,409.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.444987775061125
New York,2023,State University of New York Police:,Oswego,8104.0,2.0,0.0,1.0,0.0,1.0,50.0,3.0,47,0.0,0.0,0.2467917077986179,6.169792694965449
New York,2023,State University of New York Police:,Plattsburgh,5461.0,1.0,0.0,1.0,0.0,0.0,41.0,0.0,41,0.0,0.0,0.183116645303058,7.50778245742538
New York,2023,State University of New York Police:,Potsdam,2978.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13,0.0,0.0,0.0,4.3653458697112155
New York,2023,State University of New York Police:,Upstate Medical,1637.0,6.0,0.0,1.0,1.0,4.0,82.0,2.0,73,7.0,0.0,3.665241295051924,50.0916310323763
North Carolina,2023,Duke University,,18357.0,4.0,0.0,0.0,1.0,3.0,396.0,11.0,362,23.0,0.0,0.2179005284087814,21.572152312469356
North Carolina,2023,East Carolina University,,31263.0,5.0,0.0,5.0,0.0,0.0,169.0,9.0,160,0.0,0.0,0.1599334676774461,5.405751207497681
North Carolina,2023,Elon University,,7446.0,5.0,0.0,3.0,0.0,2.0,24.0,3.0,20,1.0,0.0,0.6715014773032502,3.2232070910556003
North Carolina,2023,Fayetteville State University,,8294.0,5.0,0.0,2.0,1.0,2.0,15.0,3.0,9,3.0,0.0,0.6028454304316373,1.808536291294912
North Carolina,2023,Methodist University,,2077.0,2.0,0.0,2.0,0.0,0.0,20.0,6.0,12,2.0,0.0,0.9629272989889264,9.629272989889264
North Carolina,2023,North Carolina Agricultural and Technical State University,,14642.0,12.0,0.0,5.0,2.0,5.0,101.0,18.0,79,4.0,0.0,0.8195601693757683,6.897964758912717
North Carolina,2023,North Carolina Central University,,8824.0,8.0,0.0,5.0,0.0,3.0,60.0,8.0,43,9.0,0.0,0.9066183136899364,6.799637352674524
North Carolina,2023,North Carolina State University,Raleigh,40469.0,11.0,0.0,3.0,0.0,8.0,232.0,35.0,189,8.0,1.0,0.2718129926610492,5.7327831179421285
North Carolina,2023,University of North Carolina:,Asheville,3698.0,2.0,0.0,1.0,0.0,1.0,21.0,5.0,15,1.0,0.0,0.5408328826392645,5.6787452677122765
North Carolina,2023,University of North Carolina:,Chapel Hill,34015.0,12.0,1.0,4.0,2.0,5.0,288.0,13.0,207,68.0,0.0,0.3527855357930325,8.466852859032779
North Carolina,2023,University of North Carolina:,Charlotte,33944.0,4.0,0.0,1.0,1.0,2.0,175.0,0.0,168,7.0,0.0,0.1178411501296252,5.155550318171105
North Carolina,2023,University of North Carolina:,Greensboro,20975.0,10.0,0.0,6.0,1.0,3.0,127.0,5.0,116,6.0,0.0,0.4767580452920143,6.054827175208581
North Carolina,2023,University of North Carolina:,Pembroke,9949.0,1.0,0.0,1.0,0.0,0.0,34.0,9.0,22,3.0,0.0,0.1005126143330988,3.417428887325359
North Carolina,2023,Western Carolina University,,13551.0,11.0,0.0,9.0,1.0,1.0,65.0,17.0,48,0.0,3.0,0.8117482104641724,4.796693970924656
North Dakota,2023,Bismarck State College,,4609.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.0,1.9527012367107832
North Dakota,2023,North Dakota State College of Science,,3456.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,8,0.0,0.0,0.2893518518518518,2.314814814814815
North Dakota,2023,North Dakota State University,,13753.0,6.0,0.0,5.0,0.0,1.0,109.0,3.0,103,3.0,0.0,0.4362684505198865,7.925543517777939
North Dakota,2023,University of North Dakota,,16981.0,2.0,0.0,1.0,0.0,1.0,65.0,8.0,57,0.0,0.0,0.1177786938342853,3.8278075496142745
Ohio,2023,Bowling Green State University,,20707.0,2.0,0.0,1.0,1.0,0.0,71.0,4.0,61,6.0,0.0,0.0965856956584729,3.4287921958757908
Ohio,2023,Capital University,,4028.0,1.0,0.0,0.0,0.0,1.0,16.0,6.0,10,0.0,1.0,0.2482621648460774,3.972194637537239
Ohio,2023,Columbus State Community College,,42083.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,25,12.0,0.0,0.0,0.8792148848703752
Ohio,2023,Kent State University,,30961.0,6.0,0.0,3.0,0.0,3.0,134.0,1.0,133,0.0,0.0,0.1937921901747359,4.328025580569103
Ohio,2023,Ohio State University,Columbus,66817.0,27.0,0.0,6.0,6.0,15.0,626.0,34.0,496,96.0,3.0,0.4040887798015475,9.368873190954398
Ohio,2023,Ohio University,,28464.0,5.0,0.0,3.0,0.0,2.0,91.0,9.0,74,8.0,1.0,0.1756604834176503,3.1970207982012364
Ohio,2023,University of Akron,,16571.0,4.0,0.0,3.0,1.0,0.0,63.0,1.0,53,9.0,0.0,0.2413855530746484,3.8018224609257136
Ohio,2023,University of Cincinnati,,47930.0,11.0,0.0,6.0,0.0,5.0,200.0,21.0,141,38.0,0.0,0.2295013561443772,4.172751929897768
Ohio,2023,University of Toledo,,18845.0,4.0,0.0,1.0,1.0,2.0,93.0,3.0,79,11.0,0.0,0.2122578933404086,4.9349960201645
Oklahoma,2023,Cameron University,,4253.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,0.0,1.1756407241946862
Oklahoma,2023,Carl Albert State College:,Poteau,2218.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1,1.0,0.0,0.4508566275924255,1.352569882777277
Oklahoma,2023,Carl Albert State College:,Sallisaw2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,
Oklahoma,2023,East Central University,,4142.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9,0.0,0.0,0.0,2.4142926122646062
Oklahoma,2023,Eastern Oklahoma State College,,1668.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.5995203836930455
Oklahoma,2023,Langston University,,2186.0,3.0,0.0,1.0,0.0,2.0,36.0,4.0,31,1.0,0.0,1.372369624885636,16.468435498627628
Oklahoma,2023,Northeastern Oklahoma A&M College,,2228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.4488330341113106
Oklahoma,2023,Northeastern State University,Tahlequah,8388.0,3.0,0.0,0.0,0.0,3.0,11.0,1.0,6,4.0,0.0,0.3576537911301859,1.3113972341440154
Oklahoma,2023,Northwestern Oklahoma State University,,2168.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4612546125461254,0.0
Oklahoma,2023,Oklahoma City Community College,,16315.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,9,0.0,0.0,0.0612932883849218,0.5516395954642966
Oklahoma,2023,Oklahoma City University,,2912.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,18,0.0,0.0,0.0,8.928571428571429
Oklahoma,2023,Oklahoma Panhandle State University,,1675.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.5970149253731344,0.5970149253731344
Oklahoma,2023,Oklahoma State University:,Main Campus,27223.0,10.0,0.0,5.0,1.0,4.0,127.0,18.0,105,4.0,0.0,0.3673364434485545,4.665172831796642
Oklahoma,2023,Oklahoma State University:,Okmulgee,3012.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18,2.0,0.0,0.0,6.6401062416998675
Oklahoma,2023,Oklahoma State University:,Tulsa,1474.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1.0,0.0,0.0,1.3568521031207597
Oklahoma,2023,Rogers State University,,3854.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.2594706798131811,0.2594706798131811
Oklahoma,2023,Seminole State College,,1951.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.025115325474116,0.5125576627370579
Oklahoma,2023,Southeastern Oklahoma State University,,7251.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3,0.0,0.0,0.0,0.8274720728175423
Oklahoma,2023,Southern Nazarene University,,2819.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4,0.0,0.0,0.0,1.77367860943597
Oklahoma,2023,Southwestern Oklahoma State University,,5647.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,0.5312555339118116
Oklahoma,2023,Tulsa Community College,,20199.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,16,1.0,1.0,0.0495074013565028,0.8911332244170503
Oklahoma,2023,University of Central Oklahoma,,15469.0,1.0,0.0,1.0,0.0,0.0,22.0,3.0,19,0.0,0.0,0.064645419872002,1.4221992371840455
Oklahoma,2023,University of Oklahoma:,Health Sciences Center,3452.0,4.0,0.0,1.0,1.0,2.0,95.0,2.0,84,9.0,1.0,1.1587485515643106,27.520278099652376
Oklahoma,2023,University of Oklahoma:,Norman,31604.0,2.0,0.0,1.0,0.0,1.0,224.0,11.0,182,31.0,0.0,0.0632831287178838,7.087710416402987
Oregon,2023,Oregon State University,,39950.0,1.0,0.0,0.0,1.0,0.0,288.0,13.0,267,8.0,2.0,0.0250312891113892,7.2090112640801
Oregon,2023,Portland State University,,27510.0,7.0,0.0,1.0,3.0,3.0,253.0,46.0,177,30.0,2.0,0.2544529262086514,9.196655761541257
Pennsylvania,2023,Albright University,,1863.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,3,2.0,0.0,1.0735373054213635,3.2206119162640903
Pennsylvania,2023,Allegheny College,,1682.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11,0.0,0.0,0.0,7.134363852556481
Pennsylvania,2023,Allegheny County Community College,,18819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Bucknell University,,3847.0,5.0,0.0,5.0,0.0,0.0,56.0,0.0,56,0.0,0.0,1.2997140629061608,14.556797504549
Pennsylvania,2023,Butler County Community College,,3442.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.2905287623474724
Pennsylvania,2023,California University2,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0.0,0.0,,
Pennsylvania,2023,Carlow University,,2345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Chatham University,,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,DeSales University ,,3988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Drexel University ,,26386.0,37.0,0.0,6.0,20.0,11.0,355.0,16.0,265,74.0,0.0,1.4022587735920564,13.45410444932919
Pennsylvania,2023,Duquesne University,,9161.0,3.0,0.0,1.0,0.0,2.0,38.0,1.0,37,0.0,0.0,0.3274751664665429,4.148018775242877
Pennsylvania,2023,East Stroudsburg University,,5853.0,4.0,0.0,0.0,1.0,3.0,46.0,0.0,46,0.0,1.0,0.683410216982744,7.859217495301555
Pennsylvania,2023,Franklin and Marshall College,,2198.0,7.0,0.0,4.0,0.0,3.0,29.0,3.0,24,2.0,0.0,3.1847133757961785,13.19381255686988
Pennsylvania,2023,Gannon University,,5202.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11,0.0,0.0,0.0,2.306805074971165
Pennsylvania,2023,Indiana University,Punxsutawney2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,
Pennsylvania,2023,Juniata College,,1398.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,2.1459227467811157
Pennsylvania,2023,Lackawanna College,Scranton,4239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Lafayette College ,,2762.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,25,1.0,0.0,0.0,12.671976828385228
Pennsylvania,2023,Lehigh University,,7696.0,5.0,0.0,2.0,1.0,2.0,71.0,5.0,66,0.0,0.0,0.6496881496881497,9.225571725571726
Pennsylvania,2023,Lincoln University,,2051.0,7.0,0.0,1.0,0.0,6.0,12.0,4.0,8,0.0,0.0,3.4129692832764507,5.850804485616773
Pennsylvania,2023,Lock Haven University2,,,2.0,0.0,2.0,0.0,0.0,13.0,3.0,9,1.0,0.0,,
Pennsylvania,2023,Luzerne County Community College,,6306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Mansfield University2,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,0.0,0.0,,
Pennsylvania,2023,Mercyhurst University ,,3520.0,2.0,0.0,1.0,0.0,1.0,17.0,0.0,17,0.0,0.0,0.5681818181818181,4.829545454545454
Pennsylvania,2023,Moravian College,,2957.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,18,0.0,0.0,0.0,8.116334122421373
Pennsylvania,2023,Mount Aloysius University ,,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Pennsylvania College of Technology,,4516.0,5.0,0.0,2.0,2.0,1.0,50.0,3.0,46,1.0,0.0,1.1071744906997345,11.071744906997344
Pennsylvania,2023,Pennsylvania State University:,Carlisle2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,
Pennsylvania,2023,Pennsylvania State University:,Fayette,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Pennsylvania State University:,New Kensington,597.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,3.3500837520938025
Pennsylvania,2023,Pennsylvania State University:,York,829.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.20627261761158,1.20627261761158
Pennsylvania,2023,Point Park University,,4171.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2397506593143131,0.0
Pennsylvania,2023,Robert Morris University,,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Pennsylvania,2023,Saint Francis University,,3413.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,5,0.0,0.0,0.5859947260474656,1.7579841781423966
Pennsylvania,2023,Temple University,,38470.0,29.0,0.0,1.0,18.0,10.0,224.0,6.0,199,19.0,1.0,0.7538341564855732,5.8227190018196
Pennsylvania,2023,Thiel College,,882.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.2675736961451247,1.1337868480725624
Pennsylvania,2023,University of Pittsburgh:,Bradford,2266.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.441306266548985,0.0
Pennsylvania,2023,University of Pittsburgh:,Greensburg,1475.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4,0.0,0.0,0.0,3.389830508474576
Pennsylvania,2023,University of Pittsburgh:,Pittsburgh,36128.0,4.0,0.0,1.0,1.0,2.0,103.0,0.0,102,1.0,0.0,0.1107174490699734,2.8509743135518155
Pennsylvania,2023,University of Scranton,,5183.0,4.0,0.0,3.0,0.0,1.0,36.0,0.0,35,1.0,0.0,0.7717538105344395,6.945784294809956
Pennsylvania,2023,Villanova University,,12034.0,11.0,0.0,9.0,0.0,2.0,57.0,5.0,52,0.0,0.0,0.9140767824497258,4.7365796908758515
Pennsylvania,2023,Wilkes University,,7263.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,11,0.0,0.0,0.137684152554041,1.5145256780944514
Rhode Island,2023,Brown University,,11151.0,0.0,0.0,0.0,0.0,0.0,93.0,7.0,62,24.0,0.0,0.0,8.340059187516815
Rhode Island,2023,University of Rhode Island,,20793.0,2.0,0.0,0.0,0.0,2.0,43.0,5.0,38,0.0,0.0,0.0961862165151733,2.068003655076228
South Carolina,2023,Clemson University,,30368.0,7.0,0.0,1.0,0.0,6.0,146.0,8.0,120,18.0,1.0,0.2305057955742887,4.807692307692308
South Carolina,2023,Coastal Carolina University,,11562.0,10.0,0.0,8.0,0.0,2.0,90.0,3.0,84,3.0,0.0,0.864902266043937,7.784120394395433
South Carolina,2023,College of Charleston,,12549.0,1.0,0.0,1.0,0.0,0.0,35.0,4.0,30,1.0,0.0,0.0796876245119133,2.7890668579169655
South Carolina,2023,Francis Marion University,,4501.0,5.0,0.0,3.0,0.0,2.0,10.0,2.0,8,0.0,0.0,1.110864252388358,2.221728504776716
South Carolina,2023,Lander University,,4369.0,3.0,0.0,2.0,0.0,1.0,20.0,1.0,19,0.0,0.0,0.686655985351339,4.577706569008927
South Carolina,2023,Medical University of South Carolina,,3756.0,9.0,0.0,1.0,2.0,6.0,88.0,3.0,81,4.0,0.0,2.3961661341853033,23.42917997870075
South Carolina,2023,University of South Carolina:,Beaufort,2474.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8,0.0,0.0,0.0,3.2336297493936943
South Carolina,2023,University of South Carolina:,Columbia,38614.0,3.0,0.0,2.0,0.0,1.0,136.0,15.0,109,12.0,1.0,0.0776920287978453,3.5220386388356553
South Carolina,2023,University of South Carolina:,Upstate,6590.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,9,0.0,0.0,0.1517450682852807,1.3657056145675264
South Carolina,2023,Winthrop University,,6071.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,19,1.0,0.0,0.1647175094712568,3.2943501894251357
South Carolina,2023,York Technical College,,5548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
South Dakota,2023,South Dakota State University,,13726.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25,3.0,0.0,0.0,2.039924231385691
Tennessee,2023,East Tennessee State University,,15096.0,6.0,0.0,1.0,0.0,5.0,63.0,7.0,55,1.0,0.0,0.397456279809221,4.17329093799682
Tennessee,2023,Middle Tennessee State University,,28573.0,3.0,0.0,2.0,1.0,0.0,66.0,0.0,65,1.0,0.0,0.1049942253176075,2.3098729569873657
Tennessee,2023,Tennessee State University,,8976.0,1.0,0.0,0.0,0.0,1.0,29.0,4.0,24,1.0,0.0,0.1114081996434937,3.230837789661319
Tennessee,2023,Tennessee Technological University,,10804.0,1.0,0.0,1.0,0.0,0.0,36.0,1.0,33,2.0,0.0,0.0925583117363939,3.3320992225101818
Tennessee,2023,University of Memphis,,25394.0,13.0,0.0,2.0,3.0,8.0,183.0,7.0,104,72.0,0.0,0.5119319524297078,7.206426714972041
Tennessee,2023,University of Tennessee:,Chattanooga,12384.0,1.0,0.0,0.0,1.0,0.0,102.0,6.0,93,3.0,1.0,0.0807493540051679,8.236434108527133
Tennessee,2023,University of Tennessee:,Knoxville,34640.0,4.0,0.0,2.0,0.0,2.0,93.0,15.0,71,7.0,0.0,0.115473441108545,2.684757505773672
Tennessee,2023,University of Tennessee:,Martin,7803.0,3.0,0.0,2.0,0.0,1.0,22.0,1.0,20,1.0,0.0,0.3844675124951942,2.819428424964757
Tennessee,2023,University of the South,,1954.0,1.0,0.0,1.0,0.0,0.0,21.0,5.0,15,1.0,0.0,0.5117707267144319,10.747185261003072
Tennessee,2023,Vanderbilt University,,14770.0,22.0,0.0,7.0,4.0,11.0,384.0,7.0,333,44.0,0.0,1.4895057549085984,25.998645903859178
Texas,2023,Alvin Community College,,7327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Angelo State University,,12438.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,24,2.0,0.0,0.0803987779385753,2.090368226402959
Texas,2023,Austin College,,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Austin Community College District,,56531.0,0.0,0.0,0.0,0.0,0.0,71.0,6.0,57,8.0,1.0,0.0,1.2559480638941465
Texas,2023,Baylor Health Care System2,,,7.0,0.0,3.0,3.0,1.0,332.0,8.0,287,37.0,0.0,,
Texas,2023,Brazosport College,,5599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.1786033220217896
Texas,2023,Central Texas College,,16868.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7,0.0,0.0,0.0,0.5335546597106948
Texas,2023,Cisco College,,4101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Collin County Community College District,,48588.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,6,0.0,0.0,0.020581213468346,0.1440684942784226
Texas,2023,Concordia University,,2657.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.3763643206624012
Texas,2023,Dallas College,,102680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,El Paso Community College,,32410.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10,0.0,0.0,0.0,0.308546744831842
Texas,2023,Grayson College,,4541.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2202158114952653,0.0
Texas,2023,Hardin-Simmons University,,2067.0,2.0,0.0,2.0,0.0,0.0,20.0,0.0,19,1.0,0.0,0.9675858732462506,9.675858732462506
Texas,2023,Houston Community College,,67107.0,5.0,0.0,1.0,0.0,4.0,60.0,0.0,47,13.0,0.0,0.0745078754824385,0.894094505789262
Texas,2023,Kilgore College,,6799.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3,0.0,0.0,0.0,0.8824827180467716
Texas,2023,Lamar University,Beaumont,22229.0,7.0,0.0,5.0,0.0,2.0,33.0,8.0,24,1.0,0.0,0.3149039542939403,1.4845472131000046
Texas,2023,Lone Star College System District ,,102966.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,33,5.0,0.0,0.0,0.4370374686789814
Texas,2023,Lubbock Christian University,,1829.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0.0,0.0,1.6402405686167305
Texas,2023,McLennan Community College,,11299.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0885034073811841
Texas,2023,Midwestern State University,,6707.0,2.0,0.0,1.0,0.0,1.0,16.0,2.0,14,0.0,0.0,0.2981959147159684,2.385567317727747
Texas,2023,Navarro College,,8319.0,2.0,0.0,2.0,0.0,0.0,15.0,1.0,14,0.0,0.0,0.2404135112393316,1.803101334294987
Texas,2023,Odessa College,,11358.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.1760873393203028
Texas,2023,Panola College,,3634.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.275178866263071
Texas,2023,Paris Junior College,,6246.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.3202049311559398
Texas,2023,Prairie View A&M University,,10246.0,10.0,1.0,7.0,0.0,2.0,75.0,11.0,53,11.0,2.0,0.9759906304899472,7.319929728674604
Texas,2023,Rice University,,8782.0,1.0,0.0,0.0,1.0,0.0,212.0,12.0,125,75.0,0.0,0.113869278068777,24.140286950580737
Texas,2023,Sam Houston State University,,24043.0,4.0,0.0,4.0,0.0,0.0,88.0,14.0,68,6.0,0.0,0.1663685896102815,3.6601089714261943
Texas,2023,San Jacinto College,Central Campus,41689.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25,0.0,0.0,0.0,0.5996785722852551
Texas,2023,Southern Methodist University,,13610.0,1.0,0.0,0.0,1.0,0.0,182.0,21.0,141,20.0,1.0,0.0734753857457751,13.37252020573108
Texas,2023,South Plains College,,12020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Southwestern Christian College,,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Southwestern University,,1543.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,17,0.0,0.0,0.0,13.609850939727805
Texas,2023,St. Edwards University,,3908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Texas,2023,Stephen F. Austin State University,,13470.0,2.0,0.0,2.0,0.0,0.0,42.0,2.0,39,1.0,0.0,0.1484780994803266,3.11804008908686
Texas,2023,St. Mary's University,,3646.0,3.0,0.0,2.0,0.0,1.0,48.0,5.0,35,8.0,0.0,0.8228195282501372,13.165112452002194
Texas,2023,Sul Ross State University,,2560.0,3.0,0.0,2.0,0.0,1.0,10.0,8.0,2,0.0,0.0,1.171875,3.90625
Texas,2023,Tarleton State University,,16049.0,5.0,0.0,5.0,0.0,0.0,39.0,2.0,36,1.0,0.0,0.3115458907097015,2.4300579475356723
Texas,2023,Texas A&M International University,,10080.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0992063492063492
Texas,2023,Texas A&M University:,College Station,77096.0,11.0,0.0,6.0,1.0,4.0,426.0,14.0,311,101.0,1.0,0.1426792570301961,5.52557849953305
Texas,2023,Texas A&M University:,Commerce,14124.0,2.0,0.0,2.0,0.0,0.0,53.0,5.0,48,0.0,0.0,0.141602945341263,3.752478051543472
Texas,2023,Texas A&M University:,Galveston2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,
Texas,2023,Texas A&M University:,San Antonio,8127.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,6,0.0,0.0,0.1230466346745416,0.8613264427217916
Texas,2023,Texas Christian University,,12513.0,5.0,0.0,5.0,0.0,0.0,54.0,6.0,46,2.0,0.0,0.3995844321905218,4.315511867657636
Texas,2023,Texas State Technical College:,Harlingen2,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3,0.0,0.0,,
Texas,2023,Texas State Technical College:,Sweetwater2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,,
Texas,2023,Texas State Technical College:,Waco,13539.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,22,5.0,1.0,0.0,2.2896816603885073
Texas,2023,Texas State University,San Marcos,41900.0,26.0,0.0,10.0,10.0,6.0,168.0,29.0,133,6.0,2.0,0.6205250596658711,4.009546539379476
Texas,2023,Texas Tech University,Lubbock,43709.0,20.0,0.0,3.0,1.0,16.0,225.0,9.0,168,48.0,0.0,0.4575716671623693,5.1476812555766545
Texas,2023,Texas Woman's University,,20212.0,4.0,0.0,2.0,0.0,2.0,20.0,0.0,19,1.0,0.0,0.1979022362952701,0.9895111814763506
Texas,2023,Trinity Valley Community College,,7732.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.1293326435592343,0.1293326435592343
Texas,2023,Tyler Junior College,,15974.0,4.0,0.0,1.0,0.0,3.0,27.0,2.0,25,0.0,0.0,0.25040691123075,1.6902466508075622
Texas,2023,University of Houston:,Clearlake,11375.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,22,0.0,0.0,0.0879120879120879,1.934065934065934
Texas,2023,University of Houston:,Downtown Campus,18523.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,16,1.0,0.0,0.0539869351616908,0.9177778977487449
